Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,entity,timestamp
30.914192,31.21233,31.046438,1.0034332,0.022888534,0.07629705,Equipment1,2018-03-19 08:52:00
30.914192,31.239033,31.046438,1.0034332,0.022888534,0.09325195,Equipment1,2018-03-19 08:53:00
30.914192,31.26955,31.046438,1.0034332,0.023804074,0.09325195,Equipment1,2018-03-19 08:54:00
30.914192,31.273365,31.046438,1.0034332,0.023804074,0.09325195,Equipment1,2018-03-19 08:55:00
30.909107,31.254292,31.051525,1.0034332,0.023804074,0.11020685,Equipment1,2018-03-19 08:56:00
30.909107,31.296253,31.051525,1.0034332,0.022888534,0.12716176,Equipment1,2018-03-19 08:57:00
30.868416,31.296253,30.985401,1.0034332,0.023804074,0.1017294,Equipment1,2018-03-19 08:58:00
30.822638,31.296253,30.944712,1.0034332,0.023804074,0.27975586,Equipment1,2018-03-19 08:59:00
30.797205,31.265736,30.909107,1.0034332,0.022888534,0.39844015,Equipment1,2018-03-19 09:00:00
30.776861,31.26955,30.90402,1.0034332,0.023804074,0.2882333,Equipment1,2018-03-19 09:01:00
30.781946,31.296253,30.898933,1.0034332,0.023804074,0.4069176,Equipment1,2018-03-19 09:02:00
30.79212,31.300068,30.90402,1.0034332,0.023804074,0.29671076,Equipment1,2018-03-19 09:03:00
30.787033,31.353476,30.914192,1.0034332,0.023804074,0.3221431,Equipment1,2018-03-19 09:04:00
30.79212,31.330587,30.924366,1.0034332,0.023804074,0.14411665,Equipment1,2018-03-19 09:05:00
30.807379,31.376364,30.929451,1.0043489,0.023804074,0.14411665,Equipment1,2018-03-19 09:06:00
30.787033,31.322958,30.914192,1.0043489,0.022888534,0.12716176,Equipment1,2018-03-19 09:07:00
30.781946,31.383993,30.924366,1.0043489,0.023804074,0.1186843,Equipment1,2018-03-19 09:08:00
30.787033,31.380178,30.929451,1.0034332,0.023804074,0.1356392,Equipment1,2018-03-19 09:09:00
30.807379,31.296253,30.934538,1.0034332,0.022888534,0.1356392,Equipment1,2018-03-19 09:10:00
30.807379,31.361105,30.934538,1.0034332,0.023804074,0.1186843,Equipment1,2018-03-19 09:11:00
30.81755,31.36492,30.939625,1.0034332,0.023804074,0.09325195,Equipment1,2018-03-19 09:12:00
30.822638,31.387808,30.939625,1.0034332,0.022888534,0.27975586,Equipment1,2018-03-19 09:13:00
30.822638,31.410696,30.944712,1.0043489,0.023804074,0.46625975,Equipment1,2018-03-19 09:14:00
30.827724,31.41451,30.944712,1.0034332,0.023804074,0.44930485,Equipment1,2018-03-19 09:15:00
30.832811,31.44503,30.944712,1.0034332,0.022888534,0.09325195,Equipment1,2018-03-19 09:16:00
30.837896,31.437399,30.949797,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 09:17:00
30.842983,31.483177,30.949797,1.0043489,0.022888534,0.09325195,Equipment1,2018-03-19 09:18:00
30.842983,31.467918,30.95997,1.0034332,0.023804074,0.09325195,Equipment1,2018-03-19 09:19:00
30.842983,31.399252,30.954884,1.0043489,0.022888534,0.11020685,Equipment1,2018-03-19 09:20:00
30.84807,31.460289,30.95997,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 09:21:00
30.84807,31.486992,30.95997,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 09:22:00
30.84807,31.399252,30.965057,1.0061799,0.024719616,0.1017294,Equipment1,2018-03-19 09:23:00
30.853157,31.448845,30.970142,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 09:24:00
30.853157,31.494621,30.965057,1.0052644,0.025635157,0.0847745,Equipment1,2018-03-19 09:25:00
30.858242,31.45266,30.965057,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 09:26:00
30.858242,31.525139,30.965057,1.0052644,0.025635157,0.0847745,Equipment1,2018-03-19 09:27:00
30.858242,31.475548,30.965057,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 09:28:00
30.858242,31.525139,30.97523,1.0052644,0.025635157,0.09325195,Equipment1,2018-03-19 09:29:00
30.858242,31.574732,30.97523,1.0052644,0.025635157,0.11020685,Equipment1,2018-03-19 09:30:00
30.853157,31.58999,30.970142,1.0052644,0.025635157,0.11020685,Equipment1,2018-03-19 09:31:00
30.863329,31.513695,30.97523,1.0052644,0.025635157,0.1017294,Equipment1,2018-03-19 09:32:00
30.858242,31.570917,30.97523,1.0052644,0.025635157,0.0847745,Equipment1,2018-03-19 09:33:00
30.858242,31.59762,30.97523,1.0052644,0.025635157,0.1017294,Equipment1,2018-03-19 09:34:00
30.858242,31.58999,30.980316,1.0052644,0.025635157,0.0847745,Equipment1,2018-03-19 09:35:00
30.858242,31.59762,30.97523,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 09:36:00
30.863329,31.59762,30.980316,1.0052644,0.025635157,0.07629705,Equipment1,2018-03-19 09:37:00
30.868416,31.59762,30.985401,1.0052644,0.025635157,0.1017294,Equipment1,2018-03-19 09:38:00
30.8735,31.521324,30.985401,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 09:39:00
30.868416,31.51751,30.980316,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 09:40:00
30.868416,31.50225,30.985401,1.0052644,0.025635157,0.0847745,Equipment1,2018-03-19 09:41:00
30.878588,31.532768,30.985401,1.0052644,0.025635157,0.0847745,Equipment1,2018-03-19 09:42:00
30.868416,31.506065,30.980316,1.0052644,0.024719616,0.1186843,Equipment1,2018-03-19 09:43:00
30.868416,31.563288,30.985401,1.0052644,0.025635157,0.09325195,Equipment1,2018-03-19 09:44:00
30.878588,31.570917,30.990488,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 09:45:00
30.8735,31.593805,30.990488,1.0052644,0.025635157,0.0847745,Equipment1,2018-03-19 09:46:00
30.868416,31.593805,30.990488,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 09:47:00
30.868416,31.60525,30.990488,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 09:48:00
30.878588,31.696804,30.990488,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 09:49:00
30.8735,31.696804,30.990488,1.0052644,0.025635157,0.09325195,Equipment1,2018-03-19 09:50:00
30.8735,31.696804,30.990488,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 09:51:00
30.8735,31.658655,30.990488,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 09:52:00
30.878588,31.612879,30.990488,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 09:53:00
30.878588,31.647211,30.990488,1.0052644,0.025635157,0.11020685,Equipment1,2018-03-19 09:54:00
30.883675,31.696804,30.990488,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 09:55:00
30.878588,31.696804,30.995575,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 09:56:00
30.883675,31.696804,30.995575,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 09:57:00
30.883675,31.696804,30.995575,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 09:58:00
30.883675,31.696804,31.000662,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 09:59:00
30.883675,31.696804,31.005747,1.0052644,0.024719616,0.07629705,Equipment1,2018-03-19 10:00:00
30.893847,31.666285,31.000662,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:01:00
30.883675,31.696804,31.000662,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:02:00
30.883675,31.704433,31.000662,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:03:00
30.888762,31.719692,31.005747,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:04:00
30.893847,31.700619,30.995575,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 10:05:00
30.888762,31.715878,31.000662,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 10:06:00
30.893847,31.696804,30.995575,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 10:07:00
30.888762,31.731136,31.000662,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:08:00
30.893847,31.658655,31.000662,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:09:00
30.893847,31.658655,31.000662,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:10:00
30.898933,31.773098,31.005747,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 10:11:00
30.898933,31.788357,30.995575,1.0052644,0.025635157,0.1017294,Equipment1,2018-03-19 10:12:00
30.898933,31.75021,31.005747,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:13:00
30.90402,31.685358,31.010834,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:14:00
30.893847,31.677729,31.005747,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:15:00
30.893847,31.746395,31.010834,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:16:00
30.898933,31.74258,31.010834,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:17:00
30.90402,31.643396,31.010834,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:18:00
30.909107,31.75021,31.005747,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:19:00
30.90402,31.651026,31.005747,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:20:00
30.90402,31.66247,31.005747,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:21:00
30.90402,31.6701,31.010834,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 10:22:00
30.909107,31.723507,31.010834,1.0052644,0.024719616,0.11020685,Equipment1,2018-03-19 10:23:00
30.90402,31.719692,31.005747,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:24:00
30.909107,31.738766,31.01592,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:25:00
30.909107,31.65484,31.010834,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:26:00
30.909107,31.689175,31.010834,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:27:00
30.909107,31.624323,31.01592,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:28:00
30.909107,31.628138,31.010834,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 10:29:00
30.909107,31.612879,31.01592,1.0052644,0.023804074,0.0847745,Equipment1,2018-03-19 10:30:00
30.90402,31.601435,31.01592,1.0052644,0.023804074,0.0847745,Equipment1,2018-03-19 10:31:00
30.90402,31.643396,31.01592,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 10:32:00
30.90402,31.69299,31.01592,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:33:00
30.909107,31.681543,31.01592,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:34:00
30.909107,31.696804,31.01592,1.0052644,0.024719616,0.1017294,Equipment1,2018-03-19 10:35:00
30.909107,31.689175,31.01592,1.0043489,0.024719616,0.0847745,Equipment1,2018-03-19 10:36:00
30.898933,31.6701,31.01592,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 10:37:00
30.909107,31.696804,31.021008,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:38:00
30.914192,31.6701,31.021008,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:39:00
30.909107,31.696804,31.021008,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:40:00
30.914192,31.620508,31.01592,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:41:00
30.909107,31.658655,31.021008,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:42:00
30.914192,31.624323,31.01592,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:43:00
30.91928,31.65484,31.021008,1.0052644,0.023804074,0.0847745,Equipment1,2018-03-19 10:44:00
30.91928,31.59762,31.021008,1.0052644,0.024719616,0.09325195,Equipment1,2018-03-19 10:45:00
30.909107,31.609064,31.026093,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:46:00
30.914192,31.66247,31.021008,1.0052644,0.024719616,0.0847745,Equipment1,2018-03-19 10:47:00
30.909107,31.582361,31.021008,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 10:48:00
30.914192,31.643396,31.021008,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 10:49:00
30.91928,31.631952,31.026093,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 10:50:00
30.914192,31.593805,31.026093,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 10:51:00
30.91928,31.563288,31.026093,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 10:52:00
30.924366,31.59762,31.03118,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 10:53:00
30.91928,31.586176,31.03118,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 10:54:00
30.914192,31.59762,31.026093,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 10:55:00
30.91928,31.50225,31.026093,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 10:56:00
30.924366,31.593805,31.026093,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 10:57:00
30.91928,31.563288,31.03118,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 10:58:00
30.91928,31.574732,31.026093,1.0043489,0.023804074,0.11020685,Equipment1,2018-03-19 10:59:00
30.91928,31.59762,31.026093,1.0043489,0.024719616,0.0847745,Equipment1,2018-03-19 11:00:00
30.929451,31.59762,31.03118,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:01:00
30.91928,31.506065,31.03118,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:02:00
30.924366,31.582361,31.03118,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:03:00
30.929451,31.490807,31.036266,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:04:00
30.924366,31.494621,31.03118,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:05:00
30.929451,31.471733,31.03118,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:06:00
30.929451,31.471733,31.03118,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:07:00
30.91928,31.50988,31.03118,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 11:08:00
30.914192,31.498436,31.03118,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:09:00
30.914192,31.498436,31.041353,1.0043489,0.023804074,0.11020685,Equipment1,2018-03-19 11:10:00
30.929451,31.498436,31.041353,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:11:00
30.924366,31.467918,31.036266,1.0043489,0.023804074,0.07629705,Equipment1,2018-03-19 11:12:00
30.929451,31.460289,31.041353,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:13:00
30.924366,31.42214,31.041353,1.0043489,0.024719616,0.09325195,Equipment1,2018-03-19 11:14:00
30.929451,31.479362,31.041353,1.0043489,0.023804074,0.11020685,Equipment1,2018-03-19 11:15:00
30.929451,31.42214,31.041353,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 11:16:00
30.924366,31.45266,31.036266,1.0043489,0.023804074,0.11020685,Equipment1,2018-03-19 11:17:00
30.929451,31.44503,31.046438,1.0043489,0.023804074,0.11020685,Equipment1,2018-03-19 11:18:00
30.929451,31.418325,31.041353,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 11:19:00
30.929451,31.410696,31.041353,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:20:00
30.929451,31.399252,31.036266,1.0043489,0.024719616,0.09325195,Equipment1,2018-03-19 11:21:00
30.929451,31.330587,31.041353,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:22:00
30.929451,31.380178,31.041353,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:23:00
30.929451,31.399252,31.036266,1.0052644,0.023804074,0.0847745,Equipment1,2018-03-19 11:24:00
30.929451,31.399252,31.041353,1.0052644,0.023804074,0.1017294,Equipment1,2018-03-19 11:25:00
30.924366,31.334402,31.051525,1.0052644,0.023804074,0.0847745,Equipment1,2018-03-19 11:26:00
30.924366,31.338217,31.041353,1.0043489,0.024719616,0.09325195,Equipment1,2018-03-19 11:27:00
30.934538,31.296253,31.041353,1.0052644,0.023804074,0.0847745,Equipment1,2018-03-19 11:28:00
30.934538,31.27718,31.046438,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 11:29:00
30.929451,31.307697,31.046438,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 11:30:00
30.944712,31.216145,31.041353,1.0052644,0.023804074,0.1017294,Equipment1,2018-03-19 11:31:00
30.939625,31.296253,31.046438,1.0052644,0.023804074,0.1017294,Equipment1,2018-03-19 11:32:00
30.934538,31.254292,31.046438,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:33:00
30.934538,31.296253,31.041353,1.0043489,0.023804074,0.07629705,Equipment1,2018-03-19 11:34:00
30.934538,31.28481,31.046438,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:35:00
30.939625,31.231403,31.046438,1.0043489,0.022888534,0.09325195,Equipment1,2018-03-19 11:36:00
30.939625,31.246662,31.046438,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:37:00
30.939625,31.105516,31.046438,1.0043489,0.023804074,0.09325195,Equipment1,2018-03-19 11:38:00
30.934538,31.166552,31.051525,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:39:00
30.939625,31.097887,31.046438,1.0043489,0.022888534,0.1017294,Equipment1,2018-03-19 11:40:00
30.934538,31.097887,31.041353,1.0043489,0.023804074,0.0847745,Equipment1,2018-03-19 11:41:00
30.944712,31.097887,31.041353,1.0043489,0.022888534,0.0847745,Equipment1,2018-03-19 11:42:00
30.934538,31.147478,31.041353,1.0043489,0.022888534,0.1017294,Equipment1,2018-03-19 11:43:00
30.939625,31.113146,31.041353,1.0043489,0.022888534,0.09325195,Equipment1,2018-03-19 11:44:00
30.944712,31.097887,31.046438,1.0043489,0.023804074,0.1017294,Equipment1,2018-03-19 11:45:00
30.944712,31.033035,31.051525,1.0043489,0.022888534,0.0847745,Equipment1,2018-03-19 11:46:00
30.944712,31.02922,31.046438,1.0043489,0.022888534,0.09325195,Equipment1,2018-03-19 11:47:00
30.944712,31.02922,31.046438,1.0043489,0.022888534,0.1017294,Equipment1,2018-03-19 11:48:00
30.939625,30.987259,31.041353,1.0043489,0.022888534,0.09325195,Equipment1,2018-03-19 11:49:00
30.934538,30.994888,31.046438,1.0043489,0.022888534,0.1017294,Equipment1,2018-03-19 11:50:00
30.944712,30.97963,31.051525,1.0043489,0.022888534,0.1017294,Equipment1,2018-03-19 11:51:00
30.939625,30.945297,31.046438,1.0043489,0.022888534,0.1017294,Equipment1,2018-03-19 11:52:00
30.939625,30.811779,31.051525,1.0043489,0.022888534,0.09325195,Equipment1,2018-03-19 11:53:00
30.944712,30.830854,31.051525,1.0043489,0.022888534,0.09325195,Equipment1,2018-03-19 11:54:00
30.944712,30.872816,31.051525,1.0052644,0.022888534,0.09325195,Equipment1,2018-03-19 11:55:00
30.939625,30.79652,31.051525,1.0052644,0.022888534,0.1017294,Equipment1,2018-03-19 11:56:00
30.934538,30.74693,31.046438,1.0052644,0.022888534,0.09325195,Equipment1,2018-03-19 11:57:00
30.949797,30.697338,31.051525,1.0052644,0.022888534,0.11020685,Equipment1,2018-03-19 11:58:00
30.939625,30.777447,31.051525,1.0052644,0.022888534,0.09325195,Equipment1,2018-03-19 11:59:00
30.944712,30.785076,31.051525,1.0052644,0.023804074,0.0847745,Equipment1,2018-03-19 12:00:00
30.944712,30.735485,31.056612,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 12:01:00
30.944712,30.655375,31.056612,1.0052644,0.022888534,0.0847745,Equipment1,2018-03-19 12:02:00
30.949797,30.624857,31.056612,1.0052644,0.022888534,0.0847745,Equipment1,2018-03-19 12:03:00
30.944712,30.693523,31.046438,1.0052644,0.023804074,0.1017294,Equipment1,2018-03-19 12:04:00
30.939625,30.621042,31.051525,1.0052644,0.023804074,0.11020685,Equipment1,2018-03-19 12:05:00
30.944712,30.598154,31.046438,1.0052644,0.023804074,0.1186843,Equipment1,2018-03-19 12:06:00
30.949797,30.571451,31.046438,1.0052644,0.023804074,0.1017294,Equipment1,2018-03-19 12:07:00
30.949797,30.571451,31.051525,1.0052644,0.023804074,0.07629705,Equipment1,2018-03-19 12:08:00
30.939625,30.548561,31.051525,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 12:09:00
30.949797,30.598154,31.051525,1.0052644,0.023804074,0.1017294,Equipment1,2018-03-19 12:10:00
30.944712,30.540932,31.056612,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 12:11:00
30.949797,30.453194,31.056612,1.0052644,0.022888534,0.09325195,Equipment1,2018-03-19 12:12:00
30.95997,30.548561,31.046438,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 12:13:00
30.954884,30.49134,31.051525,1.0052644,0.023804074,0.11020685,Equipment1,2018-03-19 12:14:00
30.949797,30.49897,31.056612,1.0052644,0.023804074,0.09325195,Equipment1,2018-03-19 12:15:00
30.944712,30.49897,31.061697,1.0052644,0.023804074,0.1017294,Equipment1,2018-03-19 12:16:00
30.949797,30.495155,31.051525,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:17:00
30.954884,30.392157,31.051525,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:18:00
30.949797,30.331121,31.051525,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:19:00
30.95997,30.376898,31.056612,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:20:00
30.954884,30.384527,31.051525,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:21:00
30.954884,30.342566,31.051525,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 12:22:00
30.954884,30.34638,31.051525,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:23:00
30.954884,30.26627,31.056612,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:24:00
30.95997,30.262455,31.056612,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:25:00
30.95997,30.296787,31.056612,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 12:26:00
30.95997,30.247196,31.051525,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:27:00
30.95997,30.197605,31.061697,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:28:00
30.95997,30.224308,31.051525,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:29:00
30.965057,30.212864,31.061697,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:30:00
30.95997,30.11368,31.056612,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:31:00
30.965057,30.16327,31.061697,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:32:00
30.965057,30.128939,31.061697,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:33:00
30.970142,30.182344,31.056612,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:34:00
30.95997,30.182344,31.056612,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:35:00
30.95997,30.151827,31.056612,1.0061799,0.023804074,0.11020685,Equipment1,2018-03-19 12:36:00
30.970142,30.098421,31.061697,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:37:00
30.965057,30.060272,31.051525,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:38:00
30.95997,30.098421,31.056612,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:39:00
30.95997,30.098421,31.061697,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:40:00
30.95997,30.083162,31.061697,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:41:00
30.954884,30.079348,31.056612,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:42:00
30.95997,30.075533,31.061697,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:43:00
30.95997,30.006866,31.061697,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:44:00
30.965057,29.945831,31.061697,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:45:00
30.965057,29.987793,31.056612,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:46:00
30.95997,29.95346,31.056612,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:47:00
30.95997,29.976349,31.061697,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:48:00
30.95997,29.945831,31.061697,1.0061799,0.023804074,0.07629705,Equipment1,2018-03-19 12:49:00
30.95997,29.949646,31.061697,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:50:00
30.965057,29.896238,31.061697,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 12:51:00
30.965057,29.896238,31.066784,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 12:52:00
30.965057,29.980164,31.061697,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:53:00
30.965057,29.884794,31.066784,1.0061799,0.023804074,0.11020685,Equipment1,2018-03-19 12:54:00
30.965057,29.892424,31.066784,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 12:55:00
30.970142,29.82376,31.066784,1.0061799,0.023804074,0.11020685,Equipment1,2018-03-19 12:56:00
30.970142,29.88098,31.066784,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:57:00
30.965057,29.839018,31.066784,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:58:00
30.970142,29.88098,31.061697,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 12:59:00
30.965057,29.892424,31.07187,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 13:00:00
30.970142,29.835203,31.066784,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 13:01:00
30.97523,29.831388,31.066784,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 13:02:00
30.970142,29.797054,31.066784,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:03:00
30.965057,29.797054,31.066784,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 13:04:00
30.970142,29.797054,31.066784,1.0061799,0.023804074,0.11020685,Equipment1,2018-03-19 13:05:00
30.970142,29.758907,31.066784,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 13:06:00
30.970142,29.697872,31.07187,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 13:07:00
30.965057,29.697872,31.07187,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 13:08:00
30.970142,29.758907,31.07187,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 13:09:00
30.970142,29.79324,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:10:00
30.970142,29.709316,31.076958,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:11:00
30.970142,29.73602,31.076958,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 13:12:00
30.970142,29.64828,31.066784,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:13:00
30.97523,29.694057,31.076958,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 13:14:00
30.97523,29.701687,31.076958,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:15:00
30.970142,29.686426,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:16:00
30.970142,29.598688,31.066784,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:17:00
30.970142,29.63302,31.076958,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 13:18:00
30.970142,29.697872,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:19:00
