Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,entity,timestamp
59.11819,39.88327,55.852734,1.2826734,11.729916,5.5357747,60.0,5.857918,3.6961682,305.12247,63.889217,42.278934,78.0,286.9,162.19958,57.449856,60.537292,304.5,300.5,37.99878,55.8,4.5100036,98.67628,6.2309256,53.9,7.6636147,60.784313,-5.1461053,157.02678,297.8,18.582571,8.969142,97.55093,200.0,60.59739,57.47529,Equipment1,2018-01-30 20:26:00
59.123276,39.803158,55.862904,1.2817578,11.708858,5.501865,59.8,5.8748727,3.730078,304.01465,63.89939,42.29038,78.1,286.6,162.2568,57.480373,60.55255,304.6,300.8,37.99878,55.6,4.442184,99.21797,6.1715837,53.7,7.4940658,60.799572,-4.2839704,156.88564,297.5,18.379112,9.198033,97.05501,200.0,60.59739,57.495636,Equipment1,2018-01-30 20:27:00
59.143623,39.887085,55.873077,1.2817578,11.761044,5.4933877,60.0,5.9003053,3.6961682,304.6189,63.904476,42.26749,78.0,286.7,162.45517,57.485462,60.562725,304.5,300.6,37.9263,55.6,4.476094,98.798355,6.103764,53.9,7.799254,60.799572,-4.528115,157.04967,297.8,18.921669,9.282807,97.19997,200.0,60.59739,57.51598,Equipment1,2018-01-30 20:28:00
59.143623,39.89853,55.88325,1.2817578,11.840695,5.5272975,60.3,5.9087825,3.6961682,304.72876,63.909565,42.244602,77.9,286.6,162.39795,57.495636,60.562725,304.3,300.4,37.94156,55.6,4.5439134,99.15312,6.129196,54.1,7.8670735,60.82246,-4.913405,157.04967,298.1,18.277382,9.113258,97.19615,200.0,60.6508,57.526154,Equipment1,2018-01-30 20:29:00
59.14871,39.85275,55.878162,1.2817578,11.891966,5.5272975,60.5,5.9003053,3.6283486,304.8661,63.91974,42.256046,77.9,286.5,162.3865,57.505806,60.572895,304.4,300.5,37.987335,55.4,4.5100036,98.76784,6.180061,54.3,7.8331637,60.856792,-5.6343937,157.06493,298.3,18.54866,9.096304,97.25338,200.0,60.669872,57.536324,Equipment1,2018-01-30 20:30:00
59.14871,39.799343,55.867992,1.2817578,11.844358,5.51882,60.3,5.9087825,3.6283486,306.33096,63.934998,42.336155,78.0,286.7,162.36362,57.505806,60.572895,304.4,300.4,37.99878,55.7,4.5100036,99.73296,6.0952864,54.0,7.765344,60.86442,-6.47364,157.09926,298.1,18.107834,9.079349,97.508965,200.0,60.681316,57.546497,Equipment1,2018-01-30 20:31:00
59.163967,39.86038,55.878162,1.2817578,11.768368,5.476433,60.0,5.9257374,3.6283486,304.87524,63.950256,42.244602,77.9,286.6,162.34073,57.53124,60.572895,304.4,300.6,37.99878,55.5,4.476094,99.26757,6.2139707,53.8,7.6636147,60.898758,-6.4812694,157.15648,297.7,18.277382,9.299763,96.913864,200.0,60.696575,57.566845,Equipment1,2018-01-30 20:32:00
59.184315,39.89853,55.893425,1.2826734,11.784848,5.476433,60.0,5.968125,3.6283486,305.57108,63.960426,42.29038,78.0,286.8,162.42084,57.541412,60.588154,304.4,300.5,37.99878,55.7,4.442184,99.408714,6.256358,53.8,7.629705,60.959793,-7.064927,157.19844,297.7,18.311293,9.223466,96.91768,200.0,60.696575,57.577015,Equipment1,2018-01-30 20:33:00
59.194485,39.89853,55.908684,1.2826734,11.779354,5.425568,60.1,5.934215,3.6283486,304.64636,63.965515,42.313267,77.9,286.7,162.50859,57.551586,60.593243,304.3,300.5,37.99878,55.6,4.5100036,99.22179,6.0359445,53.9,7.6636147,60.99794,-6.9352255,157.20607,297.8,18.48084,9.24042,96.303505,200.0,60.696575,57.577015,Equipment1,2018-01-30 20:34:00
59.194485,39.879456,55.918854,1.2826734,11.783933,5.451,60.1,5.9087825,3.6283486,304.93018,63.960426,42.305637,77.8,286.7,162.53148,57.541412,60.603416,304.3,300.5,37.96826,55.7,4.5100036,98.94713,6.180061,53.9,7.5279756,60.99794,-7.084001,157.23277,297.9,18.61648,9.198033,95.93347,200.0,60.696575,57.582104,Equipment1,2018-01-30 20:35:00
59.199574,39.89853,55.934113,1.2826734,11.79675,5.5103426,60.1,5.993557,3.6622584,303.52942,63.9706,42.309452,77.8,286.5,162.43228,57.536324,60.6085,304.3,300.5,37.88434,55.4,4.5439134,97.53567,6.1546288,53.9,7.7314343,61.028458,-6.397345,157.23277,297.8,18.48084,9.104781,94.89586,200.0,60.666058,57.582104,Equipment1,2018-01-30 20:36:00
59.199574,39.89853,55.923943,1.2826734,11.833371,5.5103426,60.2,5.934215,3.6961682,305.38797,63.960426,42.256046,77.9,286.7,162.4895,57.536324,60.603416,304.4,300.3,37.899597,55.7,4.5100036,98.88228,6.180061,54.0,7.934893,61.07805,-7.3929963,157.25185,298.0,18.78603,9.087827,95.5787,200.0,60.696575,57.582104,Equipment1,2018-01-30 20:37:00
59.199574,39.89853,55.923943,1.2826734,11.809567,5.442523,60.1,5.934215,3.6622584,305.1774,63.97569,42.25986,78.0,286.6,162.45517,57.536324,60.603416,304.4,300.5,37.899597,55.6,4.476094,98.30625,6.3241777,54.0,7.426246,61.097122,-7.5112534,157.2137,297.8,18.887758,8.994575,95.0103,200.0,60.719463,57.58719,Equipment1,2018-01-30 20:38:00
59.209747,39.879456,55.934113,1.2826734,11.866331,5.48491,60.4,5.9087825,3.6961682,304.46326,63.9706,42.298008,77.8,286.6,162.562,57.536324,60.618675,304.2,300.5,37.899597,55.5,4.5439134,97.52041,6.1546288,54.2,7.9009833,61.116196,-7.911803,157.30907,298.1,18.6843,9.096304,94.998856,200.0,60.746166,57.58719,Equipment1,2018-01-30 20:39:00
59.209747,39.89853,55.929028,1.2835889,11.840695,5.467955,60.3,5.9087825,3.6961682,306.038,63.9706,42.236973,77.9,286.8,162.53911,57.536324,60.618675,304.3,300.3,37.94919,55.7,4.442184,98.78691,6.129196,54.1,7.5279756,61.184864,-9.079118,157.26329,298.0,18.955578,9.350627,95.23155,200.0,60.799572,57.597363,Equipment1,2018-01-30 20:40:00
59.23009,39.894714,55.934113,1.2826734,11.741817,5.5442524,59.7,5.976602,3.6961682,305.1591,63.98586,42.244602,78.1,286.6,162.39795,57.541412,60.628845,304.5,300.8,37.899597,55.5,4.476094,98.66102,6.197016,53.6,7.629705,61.169605,-9.086747,157.19844,297.4,18.989489,9.104781,94.583046,200.0,60.799572,57.607536,Equipment1,2018-01-30 20:41:00
59.235176,39.84512,55.949375,1.2835889,11.857176,5.5357747,60.4,5.934215,3.730078,305.16824,63.98586,42.309452,77.8,286.7,162.72984,57.546497,60.633934,304.3,300.3,37.937744,55.6,4.5439134,98.48554,6.180061,54.2,7.6975245,61.19631,-9.90692,157.30907,298.0,19.125128,9.113258,94.73182,200.0,60.799572,57.607536,Equipment1,2018-01-30 20:42:00
59.240265,39.841305,55.95446,1.2835889,11.72076,5.467955,59.8,6.0189896,3.6622584,305.31473,63.98586,42.320896,78.0,286.8,162.52766,57.546497,60.633934,304.4,300.6,37.9263,55.7,4.476094,98.512245,6.307223,53.7,7.629705,61.21538,-9.922179,157.25948,297.5,18.85385,9.282807,93.86969,200.0,60.799572,57.61262,Equipment1,2018-01-30 20:43:00
59.235176,39.82986,55.96972,1.2826734,11.963378,5.5527296,60.9,5.9087825,3.730078,303.1266,63.990948,42.271305,77.6,286.5,162.52385,57.55667,60.644104,304.0,300.1,37.83856,55.4,4.5439134,98.1651,6.256358,54.8,7.6636147,61.284046,-8.953231,157.28236,298.7,19.362495,9.214988,93.587395,200.0,60.803387,57.617706,Equipment1,2018-01-30 20:44:00
59.24535,39.89853,55.9392,1.2826734,11.936828,5.476433,60.4,5.98508,3.6961682,305.5253,63.98586,42.3476,77.9,286.6,162.29114,57.53124,60.649193,304.4,300.4,37.956818,55.5,4.5100036,99.09972,6.3665648,54.3,7.799254,61.299305,-11.066606,157.19081,298.1,19.260767,9.181078,94.117645,200.0,60.833904,57.607536,Equipment1,2018-01-30 20:45:00
59.255524,39.82223,55.95446,1.2835889,11.76379,5.467955,60.0,5.993557,3.730078,306.569,63.990948,42.256046,77.9,286.9,162.26825,57.536324,60.654278,304.4,300.4,37.96826,55.8,4.476094,99.01198,6.298745,53.9,7.5279756,61.314564,-11.287862,157.20607,297.7,19.159037,8.935232,93.5378,200.0,60.87587,57.617706,Equipment1,2018-01-30 20:46:00
59.255524,39.86038,55.974804,1.2835889,11.799497,5.48491,60.2,5.95117,3.730078,304.39,63.990948,42.32471,77.8,286.7,162.39413,57.541412,60.66445,304.3,300.4,37.899597,55.6,4.442184,98.30244,6.2054935,54.1,7.595795,61.364155,-10.234989,157.20226,297.9,19.192947,9.325195,92.62989,200.0,60.898758,57.617706,Equipment1,2018-01-30 20:47:00
59.270782,39.871822,55.974804,1.2835889,11.820554,5.5103426,60.0,6.0189896,3.730078,304.9851,63.996033,42.416267,78.0,286.6,162.47424,57.536324,60.669537,304.4,300.5,37.899597,55.6,4.5100036,98.62287,6.2139707,54.0,7.4940658,61.444267,-10.723278,157.25566,297.7,19.057308,9.113258,92.77104,200.0,60.898758,57.622795,Equipment1,2018-01-30 20:48:00
59.275867,39.82986,55.99515,1.2826734,11.702449,5.5696845,59.7,5.968125,3.6961682,305.26895,64.00112,42.320896,78.0,286.7,162.58107,57.561756,60.684795,304.4,300.7,37.853817,55.6,4.476094,97.73022,6.298745,53.8,7.7314343,61.497673,-10.410468,157.25948,297.4,19.260767,8.9098,92.27512,200.0,60.898758,57.62788,Equipment1,2018-01-30 20:49:00
59.291126,39.7879,56.005325,1.2826734,11.826047,5.467955,60.2,6.027467,3.6961682,304.4724,64.01638,42.20264,77.9,286.6,162.80232,57.582104,60.689884,304.3,300.5,37.819485,55.5,4.476094,98.397804,6.273313,54.2,7.460156,61.497673,-9.861143,157.29,297.9,18.887758,9.198033,92.252235,200.0,60.898758,57.638054,Equipment1,2018-01-30 20:50:00
59.296215,39.88327,55.99515,1.2835889,11.829709,5.451,60.1,5.959647,3.6961682,304.9485,64.01129,42.26749,77.9,286.6,162.58488,57.577015,60.700054,304.3,300.5,37.87671,55.5,4.5439134,98.584724,6.332655,54.1,7.5618854,61.516747,-10.5935755,157.24422,297.8,19.159037,9.37606,92.18356,200.0,60.910202,57.638054,Equipment1,2018-01-30 20:51:00
59.296215,39.894714,56.01041,1.2826734,11.855345,5.4933877,60.3,5.9087825,3.7639878,305.1774,64.01638,42.370487,77.8,286.7,162.66118,57.577015,60.69497,304.2,300.4,37.895782,55.6,4.476094,98.54276,6.027467,54.3,7.6975245,61.532005,-11.3794155,157.2137,298.1,19.294676,9.003052,92.14923,200.0,60.944534,57.638054,Equipment1,2018-01-30 20:52:00
59.291126,39.864193,56.015495,1.2835889,11.819638,5.5357747,60.0,5.993557,3.7639878,305.4246,64.01129,42.298008,78.1,286.6,162.64973,57.57193,60.700054,304.5,300.6,37.930115,55.5,4.5100036,98.233765,6.298745,53.9,7.934893,61.596855,-12.058442,157.16411,297.6,19.328587,9.27433,92.04242,200.0,60.986496,57.638054,Equipment1,2018-01-30 20:53:00
59.296215,39.799343,56.015495,1.2835889,11.6914625,5.5272975,59.7,6.0783315,3.7639878,305.2598,64.01638,42.28275,77.9,286.7,162.78325,57.592274,60.710228,304.3,300.7,37.880524,55.6,4.5100036,97.981995,6.307223,53.7,7.765344,61.596855,-11.459525,157.25185,297.4,20.040691,9.147168,91.44732,200.0,60.99794,57.653313,Equipment1,2018-01-30 20:54:00
59.280956,39.82986,56.01041,1.2835889,11.778439,5.5272975,59.8,6.0613766,3.7639878,303.91394,64.01638,42.32471,78.2,286.4,162.8214,57.58719,60.705143,304.7,300.8,37.83856,55.4,4.5100036,96.73838,6.290268,53.8,7.7314343,61.596855,-10.574502,157.27092,297.5,19.565954,8.977619,90.760666,200.0,60.99794,57.653313,Equipment1,2018-01-30 20:55:00
59.280956,39.753567,55.979893,1.2826734,11.805905,5.4340453,60.2,5.9257374,3.6961682,305.5253,64.02146,42.286564,78.0,286.7,163.0312,57.597363,60.705143,304.4,300.5,37.81567,55.6,4.476094,97.11223,6.2139707,54.2,7.6636147,61.627377,-10.708018,157.2671,298.0,19.565954,8.994575,91.14595,200.0,60.99794,57.638054,Equipment1,2018-01-30 20:56:00
59.28604,39.826046,55.984978,1.2826734,11.859922,5.451,60.4,5.95117,3.730078,304.74707,64.02655,42.359043,77.8,286.5,162.88625,57.58719,60.700054,304.3,300.4,37.87671,55.5,4.5100036,97.65774,6.3157,54.3,7.7314343,61.699856,-10.883497,157.20607,298.1,19.599865,9.164124,90.81026,200.0,60.99794,57.64314,Equipment1,2018-01-30 20:57:00
59.296215,39.894714,56.000237,1.2835889,11.847105,5.476433,60.2,5.95117,3.6961682,305.2598,64.03164,42.336155,77.9,286.7,162.65736,57.577015,60.705143,304.3,300.5,37.899597,55.5,4.442184,97.974365,6.3580875,54.2,7.7314343,61.699856,-11.486229,157.19844,297.9,19.837233,9.333673,90.51652,200.0,60.99794,57.648224,Equipment1,2018-01-30 20:58:00
59.311474,39.87564,56.015495,1.2826734,11.816892,5.5103426,60.0,5.976602,3.6622584,305.64432,64.03672,42.248417,78.0,286.7,162.69551,57.58719,60.715317,304.4,300.5,37.895782,55.6,4.476094,98.40925,6.2054935,54.1,7.4940658,61.722744,-11.154345,157.20988,297.8,20.074602,8.969142,90.40589,200.0,60.971237,57.653313,Equipment1,2018-01-30 20:59:00
59.326733,39.818417,56.020584,1.2826734,11.736324,5.459478,59.8,5.9087825,3.6961682,304.22522,64.02655,42.18738,78.0,286.7,162.72603,57.582104,60.7204,304.4,300.7,37.91104,55.6,4.442184,97.88281,6.1715837,53.9,7.3584266,61.79141,-10.818646,157.22133,297.5,19.735504,9.062394,89.96719,200.0,60.994125,57.653313,Equipment1,2018-01-30 21:00:00
59.331818,39.89853,56.030754,1.2826734,11.850767,5.459478,60.5,5.959647,3.6961682,304.60974,64.02146,42.23316,77.6,286.9,162.85191,57.561756,60.730576,304.0,299.9,37.899597,55.8,4.577823,98.71824,6.2817903,54.4,7.968803,61.799038,-12.317845,157.28236,298.3,20.108511,9.070871,90.69581,200.0,61.02083,57.653313,Equipment1,2018-01-30 21:01:00
59.331818,39.89853,56.046017,1.2826734,11.824216,5.459478,60.4,5.9426923,3.6622584,302.19272,64.01638,42.313267,77.8,286.6,162.18814,57.546497,60.730576,304.3,300.3,37.842373,55.5,4.5100036,98.02014,6.298745,54.4,7.8331637,61.799038,-11.638819,157.06111,298.1,19.328587,9.316717,89.54757,200.0,61.093307,57.653313,Equipment1,2018-01-30 21:02:00
59.326733,39.87564,56.040928,1.2817578,11.888304,5.5357747,60.5,5.98508,3.6622584,304.57312,64.01638,42.35523,77.9,286.6,162.13474,57.55667,60.7204,304.4,300.3,37.953003,55.5,4.5100036,98.24902,6.290268,54.6,7.9009833,61.837185,-12.619211,156.89708,298.4,19.905052,9.27433,90.66529,200.0,61.097122,57.64314,Equipment1,2018-01-30 21:03:00
59.336906,39.87564,56.040928,1.2817578,11.913939,5.501865,60.6,5.9426923,3.7639878,305.82742,64.02655,42.248417,77.9,286.6,162.06226,57.561756,60.7204,304.3,300.2,37.90341,55.6,4.476094,98.790726,6.1546288,54.7,7.6636147,61.882965,-12.668803,156.82841,298.4,20.142422,9.164124,90.547035,200.0,61.097122,57.653313,Equipment1,2018-01-30 21:04:00
59.352165,39.833675,56.030754,1.2817578,11.895628,5.48491,60.5,5.959647,3.7978976,305.63516,64.03672,42.313267,77.8,286.6,161.9974,57.57193,60.73566,304.2,300.4,37.91104,55.6,4.5439134,99.07301,6.2394032,54.5,7.7314343,61.898224,-13.023575,156.82079,298.3,20.24415,9.223466,90.30671,200.0,61.097122,57.663486,Equipment1,2018-01-30 21:05:00
59.34199,39.89853,56.040928,1.2826734,11.842526,5.459478,60.3,5.959647,3.6961682,305.5253,64.0469,42.370487,77.8,286.8,161.97833,57.582104,60.73566,304.2,300.1,37.956818,55.8,4.5100036,98.71824,6.1885386,54.4,7.9009833,61.917297,-13.385977,156.96956,298.2,20.617159,8.926755,90.066376,200.0,61.097122,57.66857,Equipment1,2018-01-30 21:06:00
59.34199,39.89853,56.06636,1.2817578,11.862669,5.5272975,60.5,5.95117,3.6622584,304.49072,64.06216,42.412453,77.6,286.6,161.97452,57.61262,60.740746,304.0,300.2,37.899597,55.5,4.611733,98.268105,6.0952864,54.5,7.765344,61.909668,-12.699321,156.99626,298.2,20.34588,9.316717,89.772644,200.0,61.097122,57.694004,Equipment1,2018-01-30 21:07:00
59.347076,39.89853,56.061275,1.2817578,11.962462,5.459478,60.8,5.9426923,3.6961682,305.25064,64.05707,42.3476,77.6,286.6,162.09277,57.62788,60.75092,304.0,300.0,37.93393,55.5,4.5439134,98.90135,6.273313,54.8,7.7314343,61.96689,-13.874266,157.04204,298.6,20.684978,9.231943,90.188446,200.0,61.097122,57.69909,Equipment1,2018-01-30 21:08:00
59.352165,39.921417,56.06636,1.2826734,11.929503,5.5357747,60.5,5.95117,3.730078,305.8732,64.05707,42.336155,77.8,286.6,161.92493,57.61262,60.75092,304.2,300.3,37.99878,55.5,4.5439134,99.37057,6.146151,54.5,8.036623,61.997406,-14.183261,156.91615,298.3,20.34588,9.087827,89.68108,200.0,61.11238,57.694004,Equipment1,2018-01-30 21:09:00
59.35725,39.848934,56.06636,1.2817578,11.882811,5.5357747,60.2,5.993557,3.730078,307.66766,64.06216,42.420082,78.0,286.5,162.29114,57.622795,60.761093,304.5,300.7,37.99878,55.4,4.5439134,98.855576,6.34961,54.3,7.968803,61.997406,-13.096056,157.07637,298.0,19.837233,9.426925,89.09361,200.0,61.12001,57.688915,Equipment1,2018-01-30 21:10:00
59.362335,39.88327,56.071445,1.2826734,11.837949,5.4933877,60.3,5.993557,3.6961682,305.45206,64.082504,42.298008,77.9,286.7,162.40176,57.638054,60.761093,304.3,300.4,37.97589,55.6,4.611733,98.55039,6.2394032,54.3,7.934893,62.020294,-10.578317,157.14885,298.1,20.006783,9.206511,87.88815,200.0,61.11238,57.709263,Equipment1,2018-01-30 21:11:00
59.35725,39.89853,56.086704,1.2826734,11.775692,5.48491,60.3,5.95117,3.6961682,304.0238,64.087585,42.301823,77.6,286.8,162.38269,57.66857,60.76618,304.0,300.2,37.99878,55.7,4.577823,97.85611,6.3241777,54.2,8.070533,62.08133,-9.525444,157.11833,298.1,20.651068,9.003052,87.97589,200.0,61.12001,57.719437,Equipment1,2018-01-30 21:12:00
59.362335,39.89853,56.112137,1.2826734,11.778439,5.467955,60.3,5.934215,3.730078,302.4033,64.102844,42.29038,77.7,286.7,162.18814,57.688915,60.776352,304.1,300.1,37.979706,55.7,4.577823,98.06973,6.180061,54.2,7.8670735,62.085144,-10.608835,157.06111,298.0,20.786707,9.248898,88.55192,200.0,61.097122,57.734695,Equipment1,2018-01-30 21:13:00
59.35725,39.93286,56.117226,1.2817578,12.053102,5.467955,61.3,5.976602,3.6961682,302.31174,64.102844,42.42771,77.3,286.5,162.05463,57.694004,60.771267,303.7,299.7,37.83856,55.4,4.7134624,98.3711,6.103764,55.2,8.104443,62.09659,-12.283513,157.04585,299.1,21.193624,9.37606,89.20805,200.0,61.18868,57.734695,Equipment1,2018-01-30 21:14:00
59.352165,40.039673,56.071445,1.2826734,11.934081,5.4933877,60.5,5.98508,3.6961682,306.79788,64.102844,42.397194,77.8,286.7,161.69604,57.663486,60.76618,304.2,300.3,38.00641,55.6,4.577823,99.07301,6.120719,54.5,7.799254,62.08896,-15.251392,156.94667,298.2,20.786707,9.24042,89.730675,200.0,61.17342,57.72452,Equipment1,2018-01-30 21:15:00
59.367424,39.921417,56.076534,1.2826734,11.768368,5.4933877,59.7,5.98508,3.730078,306.3218,64.09776,42.37812,78.1,286.7,161.91348,57.663486,60.771267,304.6,300.8,38.07126,55.5,4.5100036,98.92424,6.146151,53.8,7.595795,62.138554,-14.560922,157.01915,297.4,20.54934,9.028484,88.8571,200.0,61.19631,57.72452,Equipment1,2018-01-30 21:16:00
59.367424,39.89853,56.076534,1.2835889,11.773861,5.476433,60.0,5.959647,3.730078,305.4612,64.09776,42.374302,77.9,286.8,162.57344,57.678745,60.776352,304.3,300.5,37.99115,55.6,4.577823,98.33677,6.120719,54.0,7.6636147,62.195774,-13.668269,157.25566,297.7,20.48152,9.528654,88.60532,200.0,61.18868,57.729607,Equipment1,2018-01-30 21:17:00
59.35725,39.93286,56.086704,1.2835889,11.961547,5.3916583,60.9,5.8748727,3.7639878,303.4745,64.092674,42.381935,77.4,286.7,162.45898,57.653313,60.771267,303.9,299.8,37.899597,55.6,4.577823,97.91333,5.8918276,54.8,7.765344,62.19959,-13.5271225,157.20226,298.7,21.159716,9.155646,88.0827,200.0,61.19631,57.719437,Equipment1,2018-01-30 21:18:00
59.352165,39.993896,56.08162,1.2835889,11.89929,5.459478,60.4,6.0189896,3.730078,304.58228,64.082504,42.39338,77.8,286.7,162.04318,57.61262,60.76618,304.2,300.3,37.914856,55.5,4.5100036,98.15747,6.298745,54.3,7.8331637,62.180515,-14.156558,157.01152,298.0,20.583248,9.189556,88.101776,200.0,61.19631,57.719437,Equipment1,2018-01-30 21:19:00
59.352165,39.974823,56.076534,1.2826734,11.837949,5.5357747,60.1,6.0528994,3.7639878,304.77454,64.07233,42.37812,77.9,286.6,162.11185,57.61262,60.76618,304.4,300.5,37.907227,55.5,4.5100036,98.40925,6.298745,54.1,7.8331637,62.237736,-14.267185,157.05348,297.9,20.31197,9.257376,88.044556,200.0,61.19631,57.714348,Equipment1,2018-01-30 21:20:00
59.35725,39.967194,56.076534,1.2826734,11.92401,5.451,60.6,5.9426923,3.730078,305.47952,64.082504,42.439156,77.6,286.7,162.36362,57.632965,60.76618,303.9,300.1,37.994965,55.6,4.611733,98.90898,6.0613766,54.6,7.765344,62.237736,-14.129854,157.10689,298.4,20.37979,8.867413,88.38407,200.0,61.19631,57.719437,Equipment1,2018-01-30 21:21:00
59.362335,39.894714,56.071445,1.2835889,11.713435,5.442523,59.7,5.993557,3.6961682,305.90982,64.077415,42.374302,78.1,286.8,162.12329,57.638054,60.776352,304.5,300.6,38.029297,55.8,4.5100036,98.82887,6.2394032,53.7,7.6636147,62.29114,-14.160373,157.03441,297.4,20.27806,9.231943,87.60967,200.0,61.200123,57.714348,Equipment1,2018-01-30 21:22:00
59.377598,39.833675,56.101967,1.2835889,11.75555,5.5272975,60.1,6.027467,3.6622584,303.328,64.09776,42.439156,77.7,286.7,162.3865,57.68383,60.776352,304.2,300.4,37.850002,55.6,4.577823,97.01686,6.290268,54.1,8.138352,62.29877,-12.0660715,157.15648,297.8,21.091896,9.248898,86.87724,200.0,61.200123,57.734695,Equipment1,2018-01-30 21:23:00
59.37251,39.951935,56.101967,1.2835889,11.935912,5.501865,60.6,6.0444217,3.6961682,303.81323,64.10793,42.481117,77.7,286.6,162.5353,57.704174,60.771267,304.1,300.2,37.83093,55.4,4.6456428,97.19615,6.2478805,54.5,8.375721,62.29877,-13.000687,157.17174,298.3,20.4137,9.257376,87.464714,200.0,61.19631,57.749954,Equipment1,2018-01-30 21:24:00
59.37251,40.00534,56.086704,1.2835889,12.010986,5.476433,60.8,5.9426923,3.730078,305.4429,64.12319,42.42771,77.6,286.5,162.27588,57.719437,60.761093,304.1,300.0,37.91867,55.4,4.6456428,98.22995,6.1715837,54.7,8.57918,62.29114,-15.213244,157.09926,298.6,21.363174,9.223466,87.91867,200.0,61.146717,57.760128,Equipment1,2018-01-30 21:25:00
59.377598,39.99771,56.076534,1.2854201,11.956969,5.476433,60.5,6.010512,3.7639878,308.0522,64.15371,42.50782,78.0,286.6,162.14618,57.734695,60.761093,304.4,300.6,38.025482,55.4,4.611733,99.2752,6.298745,54.4,8.172262,62.287327,-15.331502,157.06111,298.1,21.193624,9.104781,87.441826,200.0,61.18868,57.775387,Equipment1,2018-01-30 21:26:00
59.39794,39.925232,56.076534,1.2863356,11.8645,5.5103426,60.1,5.95117,3.730078,307.43878,64.1588,42.454414,78.0,286.7,162.41321,57.73978,60.776352,304.4,300.6,38.052185,55.6,4.577823,99.14931,6.290268,54.2,8.138352,62.29877,-13.710231,157.17174,297.8,21.024076,9.350627,86.57206,200.0,61.19631,57.775387,Equipment1,2018-01-30 21:27:00
59.408115,39.978638,56.101967,1.2863356,11.797666,5.476433,60.0,5.8918276,3.6622584,305.84573,64.1588,42.381935,77.8,286.8,162.7947,57.744865,60.79161,304.2,300.5,38.04074,55.6,4.611733,99.11116,6.2309256,54.0,7.968803,62.29877,-12.985428,157.27855,297.6,21.498814,9.172601,86.69413,200.0,61.19631,57.78047,Equipment1,2018-01-30 21:28:00
59.4132,39.99771,56.127396,1.2863356,11.792172,5.5442524,60.2,5.95117,3.6622584,303.45618,64.15371,42.301823,77.6,286.9,162.6421,57.749954,60.796696,304.0,299.9,38.03311,55.8,4.577823,99.603264,6.2394032,54.2,8.036623,62.310215,-13.88571,157.2671,297.9,21.125805,9.198033,86.81621,200.0,61.19631,57.78047,Equipment1,2018-01-30 21:29:00
59.408115,39.929047,56.163002,1.2872511,11.888304,5.48491,60.5,5.98508,3.6283486,301.34128,64.14354,42.366673,77.5,286.6,162.19958,57.729607,60.80687,303.9,299.9,37.96826,55.5,4.577823,98.798355,6.332655,54.6,8.002713,62.378883,-14.156558,157.14503,298.2,21.397083,9.036962,86.59876,200.0,61.19631,57.785557,Equipment1,2018-01-30 21:30:00
59.403027,40.058746,56.142654,1.2872511,12.048524,5.5442524,60.8,5.98508,3.6961682,305.5436,64.13336,42.53071,77.7,286.6,162.047,57.678745,60.79161,304.1,300.1,38.002594,55.4,4.577823,99.08446,6.1885386,54.8,8.240082,62.397957,-15.789273,157.09926,298.6,21.125805,9.070871,86.919205,200.0,61.192493,57.765213,Equipment1,2018-01-30 21:31:00
59.418285,40.01297,56.132484,1.2881666,11.75555,5.48491,59.8,5.959647,3.6283486,307.7226,64.14862,42.496376,78.2,287.0,162.09277,57.694004,60.80687,304.7,300.6,38.03311,55.8,4.577823,99.065384,6.298745,53.5,7.968803,62.470436,-14.526588,157.09544,297.2,20.752798,9.265853,85.851074,200.0,61.272602,57.765213,Equipment1,2018-01-30 21:32:00
59.438633,39.784084,55.791695,1.2899977,11.051499,5.2221093,63.1,5.9087825,3.4927094,293.19296,64.179146,41.973755,76.7,287.7,161.76852,57.775387,60.776352,303.1,299.6,37.785152,56.4,4.7134624,98.05066,6.290268,52.4,7.9009833,62.485695,-10.914016,156.94667,296.1,20.074602,8.206172,82.36057,200.0,61.299305,57.714348,Equipment1,2018-01-30 21:33:00
59.392857,40.081635,55.64419,1.2854201,13.426414,5.4001355,65.2,5.790098,3.730078,293.95285,64.13336,42.809185,75.9,284.9,161.7609,57.72452,60.740746,302.2,297.9,37.777523,53.5,5.12038,96.82231,6.146151,59.7,8.986097,62.49714,-20.988785,156.75594,303.2,17.734825,8.248559,85.52682,200.0,61.299305,57.622795,Equipment1,2018-01-30 21:34:00
59.352165,40.299076,55.812042,1.2881666,13.235981,5.3662257,65.0,5.840963,3.6622584,306.88943,64.09776,42.687115,75.9,286.3,159.60938,57.577015,60.73566,302.1,296.7,38.128483,55.2,5.12038,98.55802,6.1546288,59.4,9.257376,62.462807,-26.771954,156.24857,303.2,18.446932,8.791116,86.61402,200.0,61.299305,57.607536,Equipment1,2018-01-30 21:35:00
