Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,entity,timestamp
61.056103,43.17922,57.836422,1.2890822,11.824216,6.74805,59.1,0.0339098,3.560529,303.8407,65.567726,45.89914,77.7,287.2,168.16205,59.347076,62.383648,303.9,300.3,40.398262,55.9,4.408274,94.354164,9.9270935,52.8,8.273992,64.75548,23.47982,161.97833,296.7,14.852492,11.893863,110.48676,200.0,63.5996,59.275867,68.2,5.5272975,78.6,62.5,0.0,2.36759,305.2,Equipment1,2018-03-13 14:06:00
61.051018,43.194477,57.831337,1.2872511,11.619135,6.6971855,57.4,0.0339098,3.5944388,306.23026,65.56264,45.937286,78.7,287.1,167.7081,59.352165,62.383648,304.9,301.6,40.42115,55.8,4.3404546,94.5716,10.147508,51.5,6.985419,64.74784,23.285267,161.83337,294.9,14.445575,12.224483,111.20012,200.0,63.5996,59.270782,69.1,5.4933877,79.9,63.8,0.0,2.2568092,306.4,Equipment1,2018-03-13 14:07:00
61.061188,43.209736,57.831337,1.2890822,11.699702,6.6802306,58.3,0.0339098,3.6283486,305.8915,65.567726,45.89151,78.2,287.3,168.20782,59.367424,62.39382,304.4,300.9,40.451668,55.9,4.3404546,94.74326,9.681248,52.2,7.595795,64.72495,23.422598,162.06989,295.9,14.649034,11.86843,111.26116,200.0,63.5996,59.280956,68.6,5.4933877,79.3,63.1,0.0,2.3144884,305.7,Equipment1,2018-03-13 14:08:00
61.066277,43.274586,57.846596,1.2890822,11.78027,6.7141404,58.8,0.0339098,3.560529,304.56396,65.557556,45.937286,77.9,287.3,167.98276,59.367424,62.39382,304.1,300.4,40.398262,56.0,4.3404546,94.42664,10.444219,52.6,7.8331637,64.72495,23.529411,162.03555,296.4,15.123771,11.715836,110.7805,200.0,63.5996,59.280956,68.4,5.5612073,78.8,62.7,0.0,2.3474479,305.3,Equipment1,2018-03-13 14:09:00
61.07136,43.289845,57.841507,1.2881666,11.624628,6.629366,57.5,0.0339098,3.5266192,306.06546,65.557556,45.967804,78.7,287.1,167.68903,59.362335,62.383648,304.9,301.6,40.447853,55.8,4.3404546,94.49912,9.74059,51.5,7.154968,64.71351,23.460747,161.92493,295.0,14.750763,12.249915,111.42901,200.0,63.530937,59.291126,69.1,5.5612073,79.9,63.8,0.0,2.259556,306.3,Equipment1,2018-03-13 14:10:00
61.081535,43.175404,57.846596,1.2899977,11.646601,6.671753,58.0,0.0339098,3.5266192,306.2211,65.56264,45.918213,78.3,287.3,168.24979,59.382683,62.398907,304.5,301.2,40.497444,55.9,4.306545,94.61356,10.232282,51.9,7.3584266,64.621956,23.525597,162.11185,295.5,14.954222,11.893863,111.59304,200.0,63.56527,59.3013,68.7,5.5612073,79.5,63.3,0.0,2.293431,305.9,Equipment1,2018-03-13 14:11:00
61.076447,43.217365,57.86694,1.2890822,11.734493,6.7395725,58.4,0.0339098,3.5266192,304.69214,65.577896,45.922028,78.1,287.3,168.26886,59.387768,62.403996,304.3,300.8,40.486,55.9,4.3404546,94.36179,9.791454,52.3,7.629705,64.69825,23.762112,162.09659,296.1,15.055951,11.749745,110.95979,200.0,63.5996,59.306385,68.5,5.5272975,79.2,63.0,0.0,2.327306,305.5,Equipment1,2018-03-13 14:12:00
61.08662,43.19829,57.86694,1.2881666,11.652094,6.6971855,57.7,0.0339098,3.5266192,305.64432,65.577896,45.975433,78.4,287.2,167.96368,59.387768,62.398907,304.7,301.3,40.447853,55.8,4.3743644,94.43427,10.325534,51.7,7.324517,64.69825,23.723965,162.02411,295.2,14.547304,12.071889,111.20393,200.0,63.5996,59.311474,69.0,5.4933877,79.6,63.5,0.0,2.2787824,306.1,Equipment1,2018-03-13 14:13:00
61.09171,43.266956,57.87203,1.2890822,11.662166,6.654798,58.1,0.0339098,3.5266192,305.83658,65.582985,45.910583,78.2,287.3,168.22308,59.403027,62.403996,304.4,301.0,40.497444,56.0,4.3743644,94.82338,9.994913,52.0,7.4940658,64.69825,23.62478,162.15762,295.7,15.123771,11.978637,111.726555,200.0,63.5996,59.321648,68.7,5.5272975,79.3,63.2,0.0,2.3035018,305.7,Equipment1,2018-03-13 14:14:00
61.096794,43.282215,57.877113,1.2881666,11.597162,6.7141404,57.5,0.04238725,3.560529,305.78165,65.582985,45.93347,78.5,287.2,168.30319,59.4132,62.414165,304.7,301.5,40.497444,55.9,4.306545,94.63264,10.17294,51.6,7.154968,64.69825,23.746853,162.16525,295.0,14.716853,12.156663,111.5816,200.0,63.5996,59.321648,69.0,5.5272975,79.7,63.6,0.0,2.2623026,306.2,Equipment1,2018-03-13 14:15:00
61.10188,43.209736,57.8822,1.2890822,11.698787,6.7395725,58.3,0.0339098,3.5266192,305.0126,65.593155,45.929657,78.1,287.3,168.47104,59.418285,62.419254,304.3,300.8,40.497444,55.9,4.3404546,94.70893,10.13903,52.2,7.595795,64.69825,23.72015,162.21484,296.0,15.123771,11.605629,111.41375,200.0,63.5996,59.326733,68.6,5.5272975,79.2,63.0,0.0,2.3163195,305.6,Equipment1,2018-03-13 14:16:00
61.106968,43.209736,57.887287,1.2881666,11.594416,6.7226176,57.5,0.0339098,3.560529,305.78165,65.593155,45.95636,78.5,287.2,168.36041,59.418285,62.414165,304.7,301.4,40.497444,55.9,4.306545,94.754715,10.444219,51.5,7.121058,64.686806,23.754482,162.16525,295.0,14.513394,12.080366,111.64263,200.0,63.588158,59.331818,69.0,5.5272975,79.7,63.6,0.0,2.2632182,306.1,Equipment1,2018-03-13 14:17:00
61.112053,43.21355,57.892372,1.2890822,11.627375,6.6971855,57.6,0.0339098,3.560529,305.095,65.58807,45.922028,78.5,287.2,168.47104,59.42846,62.42434,304.7,301.3,40.497444,55.9,4.306545,94.72419,10.495083,51.7,7.1888776,64.694435,23.77737,162.21103,295.2,14.581214,11.987114,111.6083,200.0,63.546196,59.336906,68.9,5.5272975,79.6,63.5,0.0,2.2742047,306.0,Equipment1,2018-03-13 14:18:00
61.117138,43.167774,57.892372,1.2899977,11.592584,6.7565274,57.6,0.0339098,3.560529,305.6901,65.59824,45.937286,78.4,287.3,168.64272,59.433548,62.42434,304.5,301.2,40.505074,55.9,4.3404546,94.74708,10.50356,51.7,7.1888776,64.69825,23.716335,162.27206,295.2,14.377755,12.063412,111.955444,200.0,63.454643,59.336906,68.8,5.4933877,79.6,63.4,0.0,2.2751203,306.0,Equipment1,2018-03-13 14:19:00
61.106968,43.19829,57.90763,1.2890822,11.679561,6.7395725,57.9,0.0339098,3.5266192,304.6189,65.60333,45.97162,78.3,287.2,168.62746,59.433548,62.42434,304.5,301.0,40.497444,55.9,4.3404546,94.46479,10.164462,51.9,7.3923364,64.67536,23.86511,162.28351,295.5,14.954222,11.537809,111.40612,200.0,63.50805,59.34199,68.8,5.5272975,79.4,63.3,0.0,2.2961776,305.8,Equipment1,2018-03-13 14:20:00
61.117138,43.259327,57.90763,1.2890822,11.586175,6.6802306,57.6,0.0339098,3.560529,305.83658,65.60333,45.994507,78.4,287.3,168.5626,59.438633,62.434513,304.6,301.4,40.554665,56.0,4.306545,94.65171,10.401831,51.6,7.087148,64.644844,23.857481,162.26825,295.2,14.615124,12.054934,111.8143,200.0,63.496605,59.34199,68.8,5.5272975,79.8,63.5,0.0,2.2677958,306.1,Equipment1,2018-03-13 14:21:00
61.122227,43.251698,57.917805,1.2890822,11.635614,6.74805,57.9,0.0339098,3.5266192,305.21402,65.60841,46.044098,78.3,287.2,168.69994,59.438633,62.434513,304.5,301.1,40.588997,55.9,4.3743644,94.583046,10.698542,51.8,7.426246,64.69825,23.94522,162.33691,295.4,14.547304,11.93625,111.60067,200.0,63.496605,59.347076,68.7,5.4933877,79.5,63.3,0.0,2.2888532,305.9,Equipment1,2018-03-13 14:22:00
61.122227,43.308918,57.92798,1.2890822,11.662166,6.7226176,57.8,0.04238725,3.5266192,305.0309,65.6135,46.051727,78.4,287.2,168.5626,59.448807,62.434513,304.6,301.1,40.596626,55.9,4.3404546,94.52964,10.562902,51.8,7.426246,64.61433,23.998627,162.31021,295.4,14.411665,12.275348,111.49767,200.0,63.496605,59.35725,68.9,5.5272975,79.5,63.3,0.0,2.2888532,305.9,Equipment1,2018-03-13 14:23:00
61.12731,43.39666,57.92289,1.2890822,11.583428,6.7310953,57.5,0.0339098,3.4927094,306.01968,65.6135,46.097504,78.4,287.2,168.49774,59.458977,62.434513,304.6,301.4,40.596626,55.9,4.3404546,94.69367,10.393353,51.6,7.121058,64.629585,23.926146,162.28732,295.1,14.750763,12.538149,111.947815,200.0,63.496605,59.362335,68.8,5.4933877,79.7,63.6,0.0,2.2687113,306.1,Equipment1,2018-03-13 14:24:00
61.132397,43.39666,57.92289,1.2899977,11.614557,6.78196,57.7,0.0339098,3.4927094,305.26895,65.62367,46.105133,78.4,287.2,168.73808,59.47424,62.439598,304.5,301.2,40.596626,55.9,4.3404546,94.56016,10.367921,51.8,7.2227874,64.69825,24.048218,162.31021,295.3,14.716853,11.919294,111.62356,200.0,63.496605,59.35725,68.7,5.4933877,79.5,63.3,0.0,2.2824445,305.9,Equipment1,2018-03-13 14:25:00
61.132397,43.39666,57.93815,1.2890822,11.566033,6.671753,57.2,0.0339098,3.4927094,305.64432,65.62367,46.055542,78.7,287.2,168.69612,59.464066,62.444687,304.8,301.6,40.596626,55.8,4.306545,94.62119,10.520515,51.4,6.951509,64.64866,24.013885,162.35599,294.7,14.106477,12.394032,111.60067,200.0,63.496605,59.35725,69.1,5.4933877,79.9,63.7,0.0,2.2485695,306.3,Equipment1,2018-03-13 14:26:00
61.14257,43.39666,57.93815,1.2890822,11.469902,6.620888,56.8,0.0339098,3.560529,306.3859,65.63893,46.08606,78.8,287.2,169.10048,59.48441,62.44977,305.0,301.9,40.596626,55.9,4.3404546,94.735634,10.512038,51.0,6.8497796,64.6334,24.021515,162.44373,294.3,13.869108,11.893863,112.24536,200.0,63.496605,59.362335,69.2,5.5272975,80.2,64.2,0.0,2.217441,306.7,Equipment1,2018-03-13 14:27:00
61.15783,43.373768,57.92289,1.2918288,11.290456,6.6039333,56.7,0.04238725,3.4248898,306.27603,65.64402,46.082245,78.8,288.1,169.55063,59.509842,62.46503,305.0,301.3,40.596626,56.6,4.306545,94.712746,10.317057,50.4,6.951509,64.68299,24.124514,162.59633,293.4,13.055273,11.537809,112.02792,200.0,63.469902,59.367424,69.2,5.425568,79.7,63.6,0.0,2.1560998,306.2,Equipment1,2018-03-13 14:28:00
61.178177,43.22881,57.46003,1.2918288,11.224537,6.502204,58.7,0.0339098,3.2553408,297.72488,65.67963,45.639736,77.3,287.8,168.60457,59.550533,62.403996,303.5,300.3,40.424965,56.3,4.442184,94.46479,10.588335,51.1,7.290607,64.67536,23.94522,162.31784,294.8,12.750085,11.207189,106.878006,200.0,63.43557,59.275867,67.9,5.3238387,78.6,62.4,0.0,2.1762416,305.3,Equipment1,2018-03-13 14:29:00
61.162918,43.35851,57.53124,1.2845044,11.740902,6.7141404,57.1,0.0339098,3.560529,307.0268,65.65419,46.513313,79.4,286.4,168.68468,59.509842,62.419254,305.7,302.7,40.547035,55.1,4.272635,94.182495,10.46965,51.2,7.087148,64.67155,21.904325,162.11185,294.6,14.276026,11.944727,110.986496,200.0,63.49279,59.24535,69.7,5.6629367,81.0,65.0,0.0,2.2348363,307.4,Equipment1,2018-03-13 14:30:00
61.152744,43.324177,57.729607,1.2899977,11.605402,6.6802306,57.1,0.0339098,3.5944388,309.82834,65.64911,46.299686,79.1,287.0,170.01602,59.494583,62.459946,305.2,302.2,40.63859,55.7,4.306545,94.3885,10.24076,51.2,7.0193286,64.65629,22.23621,162.45135,294.6,14.750763,11.876907,112.59632,200.0,63.496605,59.291126,69.4,5.5272975,80.6,64.5,0.0,2.239414,306.9,Equipment1,2018-03-13 14:31:00
61.162918,43.224995,57.64314,1.2964065,11.132982,6.459817,57.3,0.0339098,3.3231604,304.16113,65.65928,45.792324,78.1,288.7,169.8558,59.504757,62.444687,304.3,300.4,40.41352,57.0,4.3404546,93.96887,10.376399,50.1,6.985419,64.6601,23.39971,162.5353,293.2,12.444897,10.732451,109.411,200.0,63.416496,59.280956,68.7,5.3577485,78.8,62.7,0.0,2.1167314,305.4,Equipment1,2018-03-13 14:32:00
61.178177,43.194477,57.29218,1.2854201,11.684138,6.612411,58.5,0.04238725,3.39098,299.29962,65.67963,45.9411,78.1,286.6,168.7152,59.5251,62.383648,304.3,301.2,40.249485,55.3,4.442184,93.48821,10.545948,51.9,7.5279756,64.68299,22.659647,162.08514,295.8,13.801289,11.46999,106.17609,200.0,63.47753,59.184315,68.6,5.4933877,79.5,63.4,0.0,2.271458,306.0,Equipment1,2018-03-13 14:33:00
61.152744,43.2784,57.582104,1.2881666,11.681392,6.688708,56.9,0.0339098,3.6283486,311.04602,65.64402,46.459908,79.5,286.6,169.45525,59.4895,62.434513,305.7,302.8,40.55848,55.3,4.238725,94.4152,10.478128,51.0,6.951509,64.621956,21.236744,162.15381,294.3,14.276026,12.173618,112.63447,200.0,63.496605,59.225006,69.8,5.6629367,81.2,65.2,0.0,2.2211032,307.6,Equipment1,2018-03-13 14:34:00
61.152744,43.22118,57.69909,1.2909132,11.595331,6.6802306,57.2,0.0339098,3.5944388,309.48044,65.64911,46.177616,78.9,287.2,170.55391,59.47424,62.46503,305.1,301.9,40.52796,55.8,4.3404546,93.91165,10.834181,51.2,7.087148,64.644844,22.304874,162.67262,294.6,14.377755,12.054934,111.85626,200.0,63.496605,59.265697,69.3,5.5272975,80.3,64.2,0.0,2.249485,306.7,Equipment1,2018-03-13 14:35:00
61.168003,43.19829,57.521065,1.295491,11.078965,6.442862,0.0,0.0339098,3.2892506,302.30258,65.65419,45.677883,77.7,288.9,169.60785,59.494583,62.42434,303.8,299.9,40.32578,57.2,4.306545,93.92691,10.723974,50.2,6.917599,64.66773,23.380636,162.43991,293.5,11.495422,10.791794,107.69817,200.0,63.481346,59.240265,68.2,5.3238387,78.3,62.1,0.0,2.1084917,305.0,Equipment1,2018-03-13 14:36:00
61.168003,43.274586,57.307438,1.2845044,11.748226,6.6632757,57.9,0.04238725,3.4927094,302.8336,65.66437,46.13184,78.6,286.3,168.64272,59.509842,62.388737,304.8,301.8,40.337223,55.1,4.3743644,93.91547,10.17294,51.7,7.460156,64.64866,21.637293,162.02411,295.4,14.208206,12.054934,107.87747,200.0,63.496605,59.169056,69.1,5.5612073,80.1,64.1,0.0,2.2705424,306.6,Equipment1,2018-03-13 14:37:00
61.15783,43.297474,57.61262,1.2890822,11.63653,6.688708,56.9,0.0339098,3.6283486,310.89035,65.63893,46.47135,79.4,286.7,169.62311,59.48441,62.444687,305.6,302.7,40.596626,55.4,4.272635,94.69749,10.334011,51.0,6.985419,64.58381,20.965897,162.23773,294.3,14.411665,11.910817,112.95491,200.0,63.439384,59.235176,69.7,5.5612073,81.1,65.1,0.0,2.2211032,307.4,Equipment1,2018-03-13 14:38:00
61.152744,43.202106,57.688915,1.2936599,11.346304,6.629366,56.9,0.0339098,3.4587996,309.16916,65.64402,46.219578,78.9,288.2,170.56154,59.4895,62.459946,305.1,301.4,40.520332,56.6,4.306545,94.125275,10.647677,50.4,6.917599,64.56092,22.255283,162.64592,293.4,13.360461,11.826043,111.59304,200.0,63.481346,59.255524,69.3,5.3916583,79.8,63.6,0.0,2.163424,306.2,Equipment1,2018-03-13 14:39:00
61.168003,43.049515,57.302353,1.2909132,11.326161,6.5700235,58.7,0.0339098,3.2892506,297.44107,65.66946,45.586327,77.4,287.4,169.20348,59.520016,62.398907,303.5,300.4,40.24567,56.0,4.408274,93.8201,10.215327,51.4,7.324517,64.61814,22.94194,162.23392,295.1,12.953544,11.156324,105.49706,200.0,63.49279,59.17414,68.0,5.3238387,78.7,62.5,0.0,2.209201,305.3,Equipment1,2018-03-13 14:40:00
61.152744,43.194477,57.510895,1.2854201,11.650263,6.7734823,56.8,0.0339098,3.560529,307.5578,65.64402,46.4065,79.4,286.6,169.27596,59.49967,62.42943,305.6,302.6,40.43641,55.3,4.272635,94.07187,11.012208,51.0,7.087148,64.58381,21.23293,162.05463,294.2,14.208206,12.173618,111.18486,200.0,63.439384,59.199574,69.7,5.5272975,81.0,65.0,0.0,2.213779,307.3,Equipment1,2018-03-13 14:41:00
61.14257,43.03044,57.69909,1.2899977,11.576104,6.7310953,56.9,0.0339098,3.560529,308.8853,65.64402,46.1471,79.2,286.9,170.18768,59.48441,62.470116,305.3,302.2,40.516518,55.6,4.3404546,94.354164,10.122075,51.0,7.2227874,64.621956,21.736477,162.44754,294.3,14.276026,12.30078,112.253,200.0,63.41268,59.255524,69.5,5.5272975,80.6,64.5,0.0,2.2275121,307.0,Equipment1,2018-03-13 14:42:00
61.14257,43.049515,57.775387,1.2899977,11.45983,6.7734823,56.6,0.0339098,3.4927094,307.4754,65.63385,46.047913,79.0,287.2,170.46616,59.479324,62.475204,305.2,302.0,40.402077,55.9,4.306545,94.117645,10.486606,50.9,7.087148,64.61814,22.70161,162.55818,294.1,13.936928,12.190573,111.402306,200.0,63.397423,59.280956,69.3,5.4933877,80.3,64.2,0.0,2.209201,306.7,Equipment1,2018-03-13 14:43:00
61.162918,43.121994,57.694004,1.295491,11.110094,6.5615463,56.6,0.0339098,3.2892506,303.08997,65.64911,45.857174,78.2,288.6,170.24872,59.504757,62.454857,304.4,300.6,40.36774,56.9,4.272635,94.30839,10.452696,50.1,6.951509,64.61051,23.292896,162.5353,293.1,12.410987,11.164802,109.99466,200.0,63.397423,59.275867,68.8,5.3577485,79.0,62.8,0.0,2.1103227,305.5,Equipment1,2018-03-13 14:44:00
61.168003,43.1487,57.302353,1.2863356,11.664912,6.7141404,58.6,0.0339098,3.39098,298.18265,65.66946,45.89151,77.9,286.7,168.95552,59.5251,62.398907,304.0,301.0,40.306705,55.3,4.3743644,93.793396,10.155985,52.0,7.6636147,64.61433,22.369726,162.1004,295.8,13.63174,11.537809,106.26765,200.0,63.3402,59.17414,68.5,5.4933877,79.3,63.2,0.0,2.2742047,305.9,Equipment1,2018-03-13 14:45:00
61.152744,43.22881,57.582104,1.2881666,11.653925,6.7226176,56.8,0.0339098,3.5944388,310.29526,65.63893,46.43702,79.5,286.6,169.49721,59.4895,62.444687,305.7,302.8,40.52796,55.4,4.272635,94.42283,9.876229,51.0,7.0193286,64.58381,20.90486,162.11566,294.2,13.936928,12.088843,112.39796,200.0,63.359272,59.225006,69.8,5.595117,81.1,65.1,0.0,2.217441,307.5,Equipment1,2018-03-13 14:46:00
61.152744,43.175404,57.704174,1.2909132,11.518425,6.6971855,56.7,0.0339098,3.5944388,309.5903,65.63385,46.13184,79.1,287.1,170.46997,59.48441,62.46503,305.4,302.3,40.49363,55.7,4.306545,94.08331,10.495083,50.9,7.0193286,64.61814,21.885252,162.50478,294.1,13.835198,12.114276,111.77234,200.0,63.397423,59.26061,69.5,5.4933877,80.7,64.5,0.0,2.211948,307.0,Equipment1,2018-03-13 14:47:00
61.162918,43.09529,57.58719,1.297322,11.067063,6.476772,57.1,0.0339098,3.2892506,302.24765,65.65419,45.593956,77.8,288.8,170.01984,59.49967,62.444687,304.0,300.1,40.30289,57.1,4.3404546,94.27024,10.427263,50.2,6.985419,64.53803,23.117418,162.43991,293.3,12.004069,10.893523,108.35813,200.0,63.397423,59.24535,68.4,5.289929,78.5,62.3,0.0,2.1231403,305.1,Equipment1,2018-03-13 14:48:00
61.15783,43.137257,57.33287,1.2845044,11.761959,6.765005,58.0,0.0339098,3.4927094,301.442,65.66946,46.040283,78.5,286.3,168.93263,59.520016,62.403996,304.7,301.7,40.257114,55.1,4.3743644,93.450066,10.20685,51.9,7.5279756,64.61051,21.862364,162.05081,295.5,14.174296,12.012547,107.22133,200.0,63.397423,59.17414,69.0,5.5612073,80.0,63.9,0.0,2.2659647,306.5,Equipment1,2018-03-13 14:49:00
61.152744,43.144886,57.617706,1.2890822,11.647516,6.671753,57.0,0.0339098,3.6961682,310.74387,65.64402,46.307316,79.3,286.7,169.76425,59.48441,62.454857,305.5,302.6,40.520332,55.4,4.306545,94.57542,10.350966,51.1,6.951509,64.64103,20.939194,162.22247,294.4,14.208206,12.029502,112.65354,200.0,63.37453,59.235176,69.6,5.5612073,81.0,65.0,0.0,2.2284276,307.4,Equipment1,2018-03-13 14:50:00
61.152744,43.125813,57.714348,1.2918288,11.513847,6.6802306,56.8,0.0339098,3.5944388,309.4255,65.63893,46.0708,79.1,287.3,170.71031,59.48441,62.459946,305.3,302.0,40.459297,55.9,4.272635,94.052795,10.622245,50.8,7.087148,64.56855,21.972992,162.61922,294.0,14.038657,11.664971,111.62356,200.0,63.37453,59.250435,69.4,5.4933877,80.4,64.2,0.0,2.2128634,306.7,Equipment1,2018-03-13 14:51:00
61.162918,43.11818,57.490547,1.2964065,11.051499,6.4937267,59.1,0.0339098,3.2892506,300.2426,65.66437,45.52529,77.4,288.7,169.64981,59.49967,62.42943,303.5,299.9,40.299076,57.1,4.3743644,94.18631,10.528993,50.5,7.1888776,64.66773,23.121233,162.39795,293.9,12.037979,10.520515,106.91615,200.0,63.397423,59.219917,68.0,5.256019,78.2,62.0,0.0,2.1240559,304.9,Equipment1,2018-03-13 14:52:00
61.15783,43.24407,57.38373,1.2845044,11.774776,6.688708,57.6,0.04238725,3.5944388,303.6942,65.66437,46.257725,79.0,286.3,168.97841,59.504757,62.414165,305.2,302.2,40.33341,55.0,4.3404546,93.75906,10.325534,51.6,7.324517,64.67155,21.358816,162.02411,295.1,14.445575,12.071889,108.47257,200.0,63.397423,59.17414,69.4,5.5612073,80.5,64.5,0.0,2.2659647,306.9,Equipment1,2018-03-13 14:53:00
61.152744,43.167774,57.653313,1.2899977,11.589837,6.7310953,56.8,0.0339098,3.6961682,310.22202,65.64911,46.29587,79.3,286.9,169.86725,59.48441,62.470116,305.5,302.5,40.596626,55.6,4.306545,94.57542,10.401831,50.9,6.951509,64.66392,21.171892,162.3331,294.2,14.377755,12.207528,112.30259,200.0,63.397423,59.24535,69.7,5.4933877,80.9,64.9,0.0,2.2165256,307.3,Equipment1,2018-03-13 14:54:00
61.15783,43.099106,57.729607,1.2945755,11.354544,6.612411,57.2,0.04238725,3.5266192,307.6219,65.64911,46.025024,78.5,288.2,170.40512,59.479324,62.470116,304.7,301.0,40.47074,56.6,4.306545,94.2092,10.317057,50.7,7.256697,64.66392,22.278172,162.58488,293.8,13.428281,11.512377,110.90257,200.0,63.38598,59.265697,69.0,5.3916583,79.4,63.2,0.0,2.1808195,305.9,Equipment1,2018-03-13 14:55:00
61.178177,43.099106,57.343044,1.2909132,11.312428,6.5361137,58.6,0.0339098,3.3570702,297.5601,65.67454,45.601585,77.5,287.4,169.04707,59.520016,62.40908,303.6,300.6,40.283817,56.0,4.408274,93.94217,10.452696,51.2,7.256697,64.67155,22.659647,162.19577,294.8,12.851814,11.054595,105.66491,200.0,63.344013,59.184315,68.1,5.3916583,78.9,62.6,0.0,2.1918058,305.5,Equipment1,2018-03-13 14:56:00
61.162918,43.282215,57.50072,1.2863356,11.711604,6.612411,57.0,0.0339098,3.6622584,307.75922,65.65928,46.513313,79.4,286.5,169.29503,59.514927,62.42943,305.6,302.6,40.505074,55.2,4.306545,94.25498,10.554425,51.1,7.154968,64.6601,20.679789,162.06226,294.4,13.970838,11.953204,110.95598,200.0,63.39361,59.194485,69.7,5.629027,81.0,65.0,0.0,2.2265966,307.3,Equipment1,2018-03-13 14:57:00
61.162918,43.297474,57.704174,1.2909132,11.577935,6.688708,57.0,0.04238725,3.6283486,309.63608,65.65419,46.349277,79.0,287.0,170.33646,59.49967,62.475204,305.2,302.2,40.6157,55.7,4.306545,94.60212,10.664632,51.2,7.0532384,64.65247,21.37789,162.35599,294.5,14.309936,11.792133,112.077515,200.0,63.347828,59.255524,69.4,5.5272975,80.6,64.4,0.0,2.2348363,306.9,Equipment1,2018-03-13 14:58:00
61.168003,43.255512,57.653313,1.2964065,11.2098875,6.5106816,57.8,0.0339098,3.39098,305.00345,65.67454,45.922028,78.2,288.5,170.13046,59.49967,62.46503,304.3,300.5,40.455482,56.9,4.306545,94.20157,10.198372,50.3,7.0193286,64.64866,22.652018,162.41702,293.5,12.275348,10.944388,109.029526,200.0,63.397423,59.255524,68.7,5.3916583,78.9,62.7,0.0,2.1368735,305.4,Equipment1,2018-03-13 14:59:00
61.18326,43.190662,57.27183,1.2872511,11.607233,6.612411,57.8,0.0339098,3.4587996,301.68918,65.694885,45.975433,78.3,286.7,168.99367,59.535275,62.398907,304.5,301.5,40.356297,55.3,4.3404546,94.068054,9.893184,51.5,7.3923364,64.621956,21.866179,162.02792,295.1,13.835198,11.546287,106.21423,200.0,63.38598,59.169056,68.9,5.5612073,79.8,63.7,0.0,2.2320898,306.3,Equipment1,2018-03-13 15:00:00
61.168003,43.297474,57.58719,1.2881666,11.664912,6.790437,56.9,0.0339098,3.6283486,310.8812,65.66946,46.490425,79.4,286.6,169.86343,59.509842,62.46503,305.7,302.8,40.62333,55.4,4.272635,94.720375,11.071549,51.0,6.8836894,64.59907,20.679789,162.25299,294.4,14.309936,11.910817,112.085144,200.0,63.389793,59.225006,69.7,5.5272975,81.2,65.1,0.0,2.2211032,307.5,Equipment1,2018-03-13 15:01:00
61.178177,43.28603,57.714348,1.2909132,11.577935,6.671753,56.9,0.0339098,3.6283486,309.70016,65.66437,46.23102,79.1,287.0,170.84383,59.504757,62.490463,305.3,302.2,40.60044,55.7,4.306545,94.518196,11.046118,51.0,7.0193286,64.58762,21.728848,162.66881,294.4,14.106477,12.292302,111.604485,200.0,63.397423,59.265697,69.4,5.5272975,80.6,64.5,0.0,2.2293432,306.9,Equipment1,2018-03-13 15:02:00
61.18835,43.209736,57.561756,1.2964065,11.0725565,6.459817,0.0,0.0339098,3.3570702,303.98718,65.67963,45.77325,77.8,289.0,170.18768,59.520016,62.46503,303.9,300.0,40.42878,57.3,4.306545,94.71656,10.910479,50.2,7.0193286,64.54566,22.858015,162.4895,293.5,12.037979,10.783317,108.2475,200.0,63.39361,59.24535,68.4,5.3577485,78.5,62.3,0.0,2.105745,305.1,Equipment1,2018-03-13 15:03:00
61.18326,43.297474,57.353214,1.2835889,11.89105,6.6802306,58.5,0.0339098,3.4927094,302.5864,65.6898,46.192875,78.3,286.4,169.02419,59.53019,62.42943,304.5,301.2,40.424965,55.2,4.408274,95.17815,10.910479,52.4,7.934893,64.59525,21.034561,162.07751,296.1,14.377755,12.224483,108.27039,200.0,63.382164,59.1894,68.8,5.5272975,79.6,63.5,0.0,2.3199816,306.1,Equipment1,2018-03-13 15:04:00
61.173088,43.312733,57.64314,1.2890822,11.648432,6.6632757,56.9,0.0339098,3.6622584,311.56787,65.66946,46.440834,79.4,286.7,169.48958,59.4895,62.48029,305.7,302.8,40.760662,55.4,4.272635,96.14328,10.961343,51.0,6.8497796,64.61433,20.420385,162.1767,294.3,14.411665,11.563242,113.24483,200.0,63.336384,59.24535,69.8,5.629027,81.2,65.2,0.0,2.2201877,307.5,Equipment1,2018-03-13 15:05:00
61.178177,43.19829,57.72452,1.2909132,11.607233,6.7141404,57.4,0.0339098,3.6283486,308.72968,65.66437,46.128025,78.9,287.2,170.60732,59.48441,62.49555,305.0,301.7,40.630962,55.9,4.306545,95.12474,10.384876,51.4,7.154968,64.6067,21.84329,162.66881,294.9,14.343845,12.029502,111.90585,200.0,63.382164,59.265697,69.1,5.5272975,80.1,64.0,0.0,2.2540627,306.5,Equipment1,2018-03-13 15:06:00
