Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,entity,timestamp
59.158882,38.498512,55.481426,1.1902037,12.413825,5.5272975,64.0,7.6636147,3.221431,304.69214,64.03672,40.737774,77.3,286.4,158.33142,56.88018,60.32875,303.6,298.4,35.56115,53.8,4.5100036,65.94568,7.6381826,60.1,6.8497796,Equipment1,2018-08-07 18:27:00
59.169056,38.559547,55.47634,1.1892881,12.428473,5.51882,63.8,7.7483892,3.221431,304.6372,64.04181,40.79881,77.8,286.1,158.09872,56.875095,60.32366,304.0,298.9,35.56115,53.6,4.442184,65.85031,7.6890473,59.8,6.951509,Equipment1,2018-08-07 18:28:00
59.169056,38.567177,55.47634,1.1892881,12.4129095,5.501865,63.9,7.722957,3.1536114,305.14993,64.04181,40.79881,77.5,286.4,158.06058,56.88018,60.32366,303.7,298.6,35.599297,53.7,4.5100036,65.74731,7.8416414,60.0,6.8497796,Equipment1,2018-08-07 18:29:00
59.169056,38.426033,55.471252,1.1892881,12.37171,5.5612073,63.6,7.6636147,3.1536114,304.89355,64.04181,40.745403,77.9,286.2,158.1445,56.88018,60.32875,304.2,299.0,35.645077,53.6,4.476094,65.65194,7.875551,59.6,6.951509,Equipment1,2018-08-07 18:30:00
59.169056,38.47944,55.47634,1.1892881,12.369879,5.5272975,63.9,7.6636147,3.1536114,305.22318,64.03164,40.83314,77.5,286.5,158.28183,56.88527,60.333836,303.7,298.6,35.698483,53.8,4.5100036,65.63668,7.434724,59.9,6.8836894,Equipment1,2018-08-07 18:31:00
59.184315,38.658733,55.481426,1.1892881,12.367132,5.5527296,63.5,7.722957,3.1536114,304.6006,64.03164,40.867474,78.0,286.1,158.41534,56.905613,60.34401,304.3,299.1,35.755703,53.6,4.442184,65.583275,7.8416414,59.4,6.951509,Equipment1,2018-08-07 18:32:00
59.179226,38.69688,55.481426,1.1892881,12.350653,5.451,63.9,7.7314343,3.0857918,305.1591,64.04181,40.756847,77.4,286.5,158.52217,56.900528,60.34401,303.6,298.6,35.80911,53.9,4.5100036,65.54131,7.739912,60.0,6.78196,Equipment1,2018-08-07 18:33:00
59.184315,38.69688,55.48651,1.1892881,12.366217,5.5527296,63.5,7.6890473,3.1197016,304.4541,64.03164,40.787365,77.9,286.2,158.56413,56.905613,60.349094,304.2,299.1,35.885406,53.6,4.442184,65.50698,7.8501186,59.5,6.8497796,Equipment1,2018-08-07 18:34:00
59.194485,38.69688,55.48651,1.1892881,12.369879,5.5357747,63.8,7.7314343,3.0857918,305.02176,64.03672,40.920883,77.7,286.3,158.62898,56.915787,60.354183,303.9,298.8,35.790035,53.7,4.476094,65.453575,8.028145,59.8,6.8836894,Equipment1,2018-08-07 18:35:00
59.1894,38.68925,55.48651,1.1883726,12.335088,5.5272975,63.7,7.6720924,3.1197016,304.9027,64.04181,40.88655,77.6,286.5,158.67094,56.905613,60.35927,303.9,298.8,35.828182,53.8,4.476094,65.445946,7.8501186,59.7,6.8497796,Equipment1,2018-08-07 18:36:00
59.1894,38.68925,55.496685,1.1883726,12.403753,5.6035943,63.8,7.722957,3.051882,304.4541,64.04181,40.9514,77.8,286.3,158.60228,56.905613,60.354183,304.0,298.8,35.759518,53.7,4.5100036,65.43069,7.782299,59.8,6.78196,Equipment1,2018-08-07 18:37:00
59.194485,38.69688,55.4916,1.1883726,12.351568,5.5612073,63.7,7.7483892,3.051882,304.8661,64.04181,40.970474,77.7,286.4,158.56413,56.9107,60.354183,303.9,298.9,35.797665,53.8,4.476094,65.42306,7.5279756,59.8,6.8497796,Equipment1,2018-08-07 18:38:00
59.194485,38.69688,55.48651,1.1883726,12.359808,5.620549,63.6,7.799254,3.051882,305.0309,64.04181,40.962845,77.8,286.2,158.58702,56.9107,60.354183,304.1,299.0,35.698483,53.6,4.476094,65.38491,7.8501186,59.6,6.951509,Equipment1,2018-08-07 18:39:00
59.194485,38.68925,55.4916,1.1883726,12.339665,5.459478,63.9,7.6805696,2.9840624,305.14078,64.04181,40.913254,77.5,286.5,158.71672,56.905613,60.354183,303.7,298.7,35.732815,53.8,4.476094,65.36965,7.587318,59.9,6.8836894,Equipment1,2018-08-07 18:40:00
59.199574,38.68162,55.50177,1.1883726,12.382696,5.5527296,63.6,7.7144794,3.051882,304.28015,64.03164,40.88655,77.9,286.2,158.71672,56.905613,60.364353,304.2,299.0,35.755703,53.6,4.476094,65.33532,7.9942355,59.6,6.951509,Equipment1,2018-08-07 18:41:00
59.194485,38.582436,55.4916,1.1883726,12.361639,5.48491,63.9,7.61275,3.051882,305.3605,64.03672,40.867474,77.5,286.5,158.64806,56.905613,60.364353,303.7,298.6,35.698483,53.8,4.5100036,65.331505,7.782299,60.0,6.917599,Equipment1,2018-08-07 18:42:00
59.194485,38.65492,55.4916,1.1874571,12.427558,5.5272975,63.8,7.756867,3.1536114,303.8407,64.04181,40.817883,77.8,286.1,158.53362,56.900528,60.35927,304.1,298.8,35.675594,53.6,4.442184,65.25521,7.7144794,59.8,6.8497796,Equipment1,2018-08-07 18:43:00
59.1894,38.54429,55.481426,1.1874571,12.405584,5.459478,64.0,7.722957,3.0857918,305.35135,64.0469,40.8484,77.4,286.4,158.39246,56.89544,60.349094,303.7,298.5,35.698483,53.9,4.5100036,65.224686,7.816209,60.0,6.8836894,Equipment1,2018-08-07 18:44:00
59.184315,38.54429,55.471252,1.1874571,12.315862,5.4933877,63.5,7.773822,3.0857918,305.32388,64.03672,40.68437,78.0,286.2,158.5031,56.88527,60.349094,304.2,299.2,35.698483,53.7,4.442184,65.247574,7.8246865,59.4,6.917599,Equipment1,2018-08-07 18:45:00
59.179226,38.548103,55.466167,1.1874571,12.384527,5.5272975,63.8,7.6890473,2.9840624,304.8661,64.03672,40.817883,77.7,286.3,158.7129,56.89544,60.349094,303.9,298.7,35.732815,53.7,4.442184,65.28954,8.087487,59.8,6.81587,Equipment1,2018-08-07 18:46:00
59.179226,38.532845,55.466167,1.1874571,12.401922,5.51882,63.9,7.773822,3.051882,304.39917,64.03164,40.875107,77.6,286.3,158.59846,56.87001,60.34401,303.9,298.8,35.626003,53.7,4.442184,65.30862,7.892506,59.9,6.78196,Equipment1,2018-08-07 18:47:00
59.17414,38.48707,55.461082,1.1874571,12.333257,5.4933877,63.5,7.6636147,3.0179722,305.4612,64.03164,40.836956,78.0,286.2,158.54887,56.890354,60.338924,304.3,299.1,35.68704,53.7,4.442184,65.34295,7.629705,59.4,6.8836894,Equipment1,2018-08-07 18:48:00
59.17414,38.498512,55.455994,1.1874571,12.334172,5.51882,63.9,7.706002,3.0179722,305.095,64.02655,40.821697,77.5,286.5,158.72054,56.88527,60.34401,303.7,298.6,35.633633,53.9,4.442184,65.36965,7.8840284,59.9,6.8836894,Equipment1,2018-08-07 18:49:00
59.169056,38.567177,55.466167,1.1865416,12.317693,5.4933877,63.6,7.6975245,3.0179722,304.56396,64.02146,40.859844,77.8,286.2,158.69765,56.88018,60.338924,304.1,299.1,35.606926,53.7,4.476094,65.43069,7.773822,59.5,6.8497796,Equipment1,2018-08-07 18:50:00
59.17414,38.582436,55.461082,1.1865416,12.321355,5.51882,63.6,7.7144794,3.051882,304.9027,64.02146,40.88655,77.9,286.2,158.81209,56.88527,60.34401,304.2,299.0,35.629818,53.7,4.442184,65.44213,7.8331637,59.5,6.8497796,Equipment1,2018-08-07 18:51:00
59.17414,38.44129,55.455994,1.1865416,12.357061,5.501865,63.7,7.756867,3.0179722,304.92102,64.01638,40.932327,77.8,286.2,158.84642,56.88018,60.349094,304.0,298.9,35.61074,53.7,4.476094,65.42687,8.070533,59.7,6.81587,Equipment1,2018-08-07 18:52:00
59.169056,38.445107,55.466167,1.1865416,12.305791,5.5442524,63.7,7.722957,3.051882,304.7837,64.02146,40.87129,77.5,286.4,158.8159,56.875095,60.333836,303.8,298.8,35.67178,53.8,4.476094,65.42687,7.629705,59.7,6.81587,Equipment1,2018-08-07 18:53:00
59.17414,38.582436,55.455994,1.1865416,12.3433275,5.4933877,63.6,7.7483892,3.0857918,304.5182,64.02146,40.829327,77.9,286.2,158.80446,56.88018,60.32875,304.2,299.1,35.698483,53.6,4.442184,65.44213,7.7907767,59.5,6.81587,Equipment1,2018-08-07 18:54:00
59.179226,38.666363,55.461082,1.1865416,12.391851,5.4933877,64.0,7.629705,3.051882,305.0126,64.03164,40.829327,77.5,286.3,158.81209,56.890354,60.338924,303.7,298.6,35.698483,53.7,4.476094,65.47265,7.8331637,60.0,6.78196,Equipment1,2018-08-07 18:55:00
59.179226,38.64729,55.461082,1.1865416,12.351568,5.5357747,63.5,7.722957,3.1197016,304.71045,64.02655,40.8484,78.0,286.1,158.70146,56.88018,60.32875,304.2,299.1,35.698483,53.6,4.442184,65.50317,7.7483892,59.4,6.8836894,Equipment1,2018-08-07 18:56:00
59.17414,38.64729,55.466167,1.1865416,12.329595,5.5103426,63.8,7.773822,3.1197016,305.20486,64.01638,40.90181,77.5,286.4,158.74342,56.88527,60.34401,303.8,298.8,35.77859,53.8,4.476094,65.655754,7.706002,59.8,6.81587,Equipment1,2018-08-07 18:57:00
59.184315,38.69688,55.466167,1.185626,12.334172,5.501865,63.6,7.6551375,3.2553408,304.31677,64.01638,40.882736,77.8,286.2,158.84642,56.89544,60.338924,304.1,299.0,35.824368,53.7,4.476094,65.74349,7.985758,59.6,6.951509,Equipment1,2018-08-07 18:58:00
59.184315,38.750286,55.481426,1.185626,12.347906,5.5103426,63.7,7.722957,3.1875212,305.095,64.02655,41.012436,77.7,286.3,158.85023,56.89544,60.34401,304.0,298.8,35.805294,53.7,4.442184,65.70916,7.8331637,59.7,6.8497796,Equipment1,2018-08-07 18:59:00
59.184315,38.7541,55.481426,1.185626,12.29572,5.5442524,63.7,7.6720924,3.0857918,305.1591,64.02146,41.03151,77.7,286.5,158.96086,56.900528,60.349094,303.9,299.0,35.797665,53.8,4.442184,65.65957,7.6636147,59.7,6.8497796,Equipment1,2018-08-07 19:00:00
59.184315,38.685436,55.496685,1.185626,12.314946,5.501865,63.5,7.7483892,3.1197016,304.59143,64.02146,40.932327,78.0,286.3,158.99901,56.9107,60.349094,304.3,299.2,35.854885,53.7,4.442184,65.65194,8.341811,59.4,6.8836894,Equipment1,2018-08-07 19:01:00
59.194485,38.765545,55.496685,1.185626,12.361639,5.4933877,63.8,7.6890473,3.0179722,304.83862,64.03164,40.890366,77.7,286.4,158.9723,56.915787,60.349094,303.9,298.7,35.893036,53.7,4.476094,65.590904,7.934893,59.8,6.81587,Equipment1,2018-08-07 19:02:00
59.20466,38.853283,55.511944,1.1847105,12.290227,5.501865,63.6,7.7483892,3.0179722,304.8203,64.04181,41.00099,77.9,286.4,159.07912,56.92087,60.369442,304.1,299.1,35.96933,53.8,4.476094,65.575645,7.7144794,59.5,6.8836894,Equipment1,2018-08-07 19:03:00
59.209747,38.963913,55.522118,1.185626,12.351568,5.5612073,63.6,7.6720924,2.9840624,304.62805,64.0469,41.092545,77.9,286.3,159.10582,56.946304,60.374527,304.1,298.9,36.08377,53.7,4.442184,65.526054,7.926416,59.6,6.78196,Equipment1,2018-08-07 19:04:00
59.23009,38.9601,55.54246,1.1847105,12.324101,5.4933877,63.8,7.706002,3.0179722,305.23233,64.05198,41.24132,77.7,286.6,159.205,56.95648,60.3847,303.9,298.9,36.125736,53.8,4.476094,65.48409,7.756867,59.8,6.7141404,Equipment1,2018-08-07 19:05:00
59.240265,39.097427,55.552635,1.1847105,12.303044,5.4933877,63.7,7.7144794,3.0179722,304.97595,64.06216,41.317616,77.8,286.5,159.26985,56.971737,60.394875,304.0,299.0,36.20966,53.8,4.476094,65.44213,7.765344,59.7,6.78196,Equipment1,2018-08-07 19:06:00
59.250435,39.10887,55.552635,1.1847105,12.357061,5.5357747,63.6,7.773822,2.9840624,304.41748,64.067245,41.367207,78.0,286.2,159.33089,56.98191,60.405045,304.3,299.1,36.270695,53.6,4.442184,65.36965,7.875551,59.6,6.8497796,Equipment1,2018-08-07 19:07:00
59.250435,39.181355,55.578068,1.1847105,12.379034,5.501865,64.0,7.7314343,3.0179722,304.75623,64.067245,41.477837,77.5,286.4,159.26985,56.98191,60.405045,303.7,298.6,36.297398,53.8,4.476094,65.331505,7.5364532,60.0,6.917599,Equipment1,2018-08-07 19:08:00
59.255524,39.208057,55.567894,1.1847105,12.35523,5.5866394,63.7,7.6720924,3.0179722,304.7837,64.07233,41.515984,77.9,286.4,159.24315,56.99208,60.410133,304.2,298.9,36.301212,53.6,4.476094,65.30862,7.7907767,59.6,6.8836894,Equipment1,2018-08-07 19:09:00
59.26061,39.238575,55.593327,1.183795,12.316777,5.459478,63.6,7.756867,3.0179722,304.6189,64.087585,41.550316,77.8,286.4,159.31181,57.002254,60.420303,304.1,299.1,36.362247,53.7,4.442184,65.28191,7.8246865,59.6,6.78196,Equipment1,2018-08-07 19:10:00
59.265697,39.333942,55.593327,1.183795,12.375372,5.5696845,64.0,7.765344,3.0179722,305.1774,64.092674,41.599907,77.6,286.6,159.35378,57.01243,60.425392,303.9,298.7,36.369877,53.8,4.5100036,65.30099,7.968803,60.0,6.78196,Equipment1,2018-08-07 19:11:00
59.275867,39.375908,55.61367,1.183795,12.299382,5.51882,63.6,7.782299,2.9840624,305.00345,64.09776,41.462578,77.9,286.5,159.37666,57.027687,60.44065,304.2,299.2,36.404213,53.8,4.476094,65.32006,7.8246865,59.5,6.8497796,Equipment1,2018-08-07 19:12:00
59.28604,39.326313,55.61367,1.183795,12.342412,5.5696845,63.6,7.816209,2.9162428,304.81116,64.092674,41.466393,77.9,286.4,159.50256,57.05312,60.445736,304.1,298.9,36.43473,53.7,4.476094,65.32769,7.739912,59.6,6.74805,Equipment1,2018-08-07 19:13:00
59.291126,39.360645,55.634018,1.183795,12.334172,5.5612073,63.9,7.722957,2.9501526,304.50903,64.102844,41.56176,77.6,286.6,159.5102,57.05312,60.450825,303.9,298.8,36.480507,53.9,4.476094,65.36584,7.8246865,59.9,6.78196,Equipment1,2018-08-07 19:14:00
59.296215,39.360645,55.639103,1.183795,12.413825,5.5103426,64.0,7.6890473,2.9501526,304.64636,64.102844,41.72198,77.6,286.5,159.42244,57.063293,60.45591,303.8,298.6,36.503395,53.8,4.476094,65.4078,7.8077316,60.1,6.81587,Equipment1,2018-08-07 19:15:00
59.306385,39.448387,55.65436,1.183795,12.30396,5.467955,63.5,7.706002,2.9840624,305.0309,64.102844,41.710537,77.9,286.4,159.37666,57.06838,60.460995,304.2,299.2,36.51484,53.7,4.476094,65.468834,7.765344,59.5,6.8497796,Equipment1,2018-08-07 19:16:00
59.311474,39.49035,55.65945,1.183795,12.358892,5.501865,63.8,7.7144794,2.9501526,305.06754,64.10793,41.748684,77.7,286.5,159.54834,57.083637,60.47117,304.0,298.8,36.594948,53.8,4.476094,65.52987,7.8416414,59.8,6.74805,Equipment1,2018-08-07 19:17:00
59.326733,39.494164,55.65945,1.1828793,12.39002,5.4933877,63.9,7.7144794,3.0179722,304.40833,64.11302,41.718166,77.7,286.4,159.54071,57.078552,60.481342,303.9,298.9,36.598763,53.8,4.442184,65.56039,8.189217,59.9,6.78196,Equipment1,2018-08-07 19:18:00
59.34199,39.513237,55.679794,1.1828793,12.382696,5.5272975,64.0,7.773822,2.9840624,305.57108,64.1181,41.783016,77.7,286.6,159.50256,57.098896,60.4966,303.9,298.8,36.598763,53.9,4.442184,65.510796,8.087487,60.0,6.81587,Equipment1,2018-08-07 19:19:00
59.347076,39.52468,55.70014,1.1828793,12.336919,5.4933877,63.6,7.7907767,3.0179722,304.7837,64.12319,41.80209,77.9,286.5,159.52164,57.114155,60.506775,304.2,299.2,36.598763,53.8,4.476094,65.47646,7.7483892,59.6,6.81587,Equipment1,2018-08-07 19:20:00
59.352165,39.593346,55.705227,1.1828793,12.373541,5.51882,63.9,7.7314343,2.9840624,305.12247,64.12828,41.7525,77.7,286.5,159.57886,57.12433,60.506775,303.9,298.8,36.644543,53.9,4.476094,65.49935,7.909461,59.9,6.7141404,Equipment1,2018-08-07 19:21:00
59.352165,39.520866,55.705227,1.1819638,12.317693,5.5866394,63.7,7.629705,2.9840624,304.9485,64.14354,41.7792,77.9,286.3,159.59793,57.129414,60.522034,304.1,299.1,36.701763,53.8,4.476094,65.50698,7.7907767,59.6,6.81587,Equipment1,2018-08-07 19:22:00
59.35725,39.54757,55.7154,1.1828793,12.495308,5.578162,64.3,7.8585963,2.882333,304.26184,64.15371,41.783016,77.5,286.3,159.57504,57.129414,60.52712,303.8,298.4,36.69795,53.8,4.5439134,65.55276,8.070533,60.4,6.78196,Equipment1,2018-08-07 19:23:00
59.362335,39.501793,55.71031,1.1819638,12.368048,5.5272975,63.9,7.816209,2.9840624,305.626,64.1588,41.901276,77.7,286.3,159.31944,57.129414,60.532204,304.0,299.0,36.717022,53.9,4.5100036,65.60998,8.392675,59.9,6.74805,Equipment1,2018-08-07 19:24:00
59.37251,39.570457,55.7154,1.1819638,12.419318,5.5357747,63.8,7.765344,2.9840624,305.00345,64.16389,41.760128,77.9,286.2,159.52927,57.14976,60.537292,304.2,299.0,36.770428,53.7,4.476094,65.61379,8.0451,59.9,6.81587,Equipment1,2018-08-07 19:25:00
59.377598,39.6582,55.73066,1.1819638,12.373541,5.5696845,64.0,7.7907767,3.0179722,305.39713,64.16389,41.847866,77.6,286.4,159.52545,57.14976,60.542377,303.8,298.7,36.7895,53.9,4.5100036,65.697716,8.214649,60.1,6.7141404,Equipment1,2018-08-07 19:26:00
59.387768,39.600975,55.735744,1.1819638,12.366217,5.5272975,63.8,7.782299,3.0179722,304.93018,64.179146,41.790646,77.8,286.2,159.57886,57.16502,60.557636,304.1,299.1,36.79713,53.8,4.476094,65.74349,7.951848,59.8,6.74805,Equipment1,2018-08-07 19:27:00
59.39794,39.669643,55.751003,1.1819638,12.42298,5.5612073,64.1,7.6975245,2.9840624,305.02176,64.179146,41.855495,77.6,286.4,159.55215,57.175194,60.557636,303.8,298.6,36.79713,53.8,4.5100036,65.854126,7.6381826,60.2,6.81587,Equipment1,2018-08-07 19:28:00
59.39794,39.61242,55.756092,1.1810483,12.513618,5.5866394,64.2,7.6975245,2.9840624,304.0421,64.17406,41.80972,77.6,286.1,159.34996,57.16502,60.562725,303.9,298.5,36.79713,53.7,4.5100036,65.983826,8.019668,60.3,6.8497796,Equipment1,2018-08-07 19:29:00
59.408115,39.608604,55.740833,1.1810483,12.417487,5.5442524,64.0,7.816209,3.0179722,305.76334,64.179146,41.89746,77.7,286.3,159.07912,57.175194,60.56781,303.9,298.8,36.79713,53.8,4.476094,66.10208,7.6890473,60.1,6.81587,Equipment1,2018-08-07 19:30:00
59.4132,39.59716,55.74592,1.1810483,12.325017,5.5866394,63.7,7.773822,3.0179722,305.28726,64.179146,41.824978,77.9,286.2,159.3614,57.195538,60.572895,304.1,299.2,36.800945,53.8,4.476094,66.23941,7.7314343,59.7,6.74805,Equipment1,2018-08-07 19:31:00
59.418285,39.570457,55.756092,1.1810483,12.342412,5.5612073,63.9,7.8585963,3.0179722,305.3605,64.18423,41.805904,77.6,286.4,159.51782,57.195538,60.572895,303.8,298.8,36.79713,53.9,4.5100036,66.42252,7.6720924,59.9,6.78196,Equipment1,2018-08-07 19:32:00
59.423374,39.4255,55.766262,1.1810483,12.4129095,5.5527296,63.9,7.7483892,3.051882,304.34424,64.194405,41.7525,77.8,286.1,159.59793,57.20571,60.58307,304.1,298.8,36.78187,53.7,4.5100036,66.5713,7.909461,59.9,6.81587,Equipment1,2018-08-07 19:33:00
59.418285,39.509422,55.766262,1.1810483,12.341496,5.51882,63.9,7.773822,3.1197016,304.95764,64.199486,41.699093,77.7,286.3,159.514,57.200623,60.577984,303.9,298.9,36.69795,53.8,4.476094,66.666664,8.07901,59.9,6.81587,Equipment1,2018-08-07 19:34:00
59.423374,39.463646,55.766262,1.1810483,12.434882,5.6035943,64.0,7.7483892,3.0857918,304.5548,64.204575,41.660946,77.7,286.1,159.45296,57.200623,60.58307,304.0,298.7,36.69795,53.7,4.5100036,66.716255,7.943371,60.0,6.81587,Equipment1,2018-08-07 19:35:00
59.433548,39.54757,55.761177,1.1801327,12.340581,5.5527296,63.9,7.765344,3.1536114,305.2781,64.199486,41.7525,77.7,286.3,159.3881,57.20571,60.577984,303.9,299.0,36.69795,53.9,4.5100036,66.804,8.07901,59.9,6.78196,Equipment1,2018-08-07 19:36:00
59.438633,39.478905,55.77135,1.1801327,12.351568,5.5527296,63.8,7.7907767,3.1536114,304.84778,64.204575,41.622795,77.9,286.1,159.57123,57.21588,60.58307,304.1,299.1,36.69795,53.7,4.5100036,66.81163,7.782299,59.7,6.78196,Equipment1,2018-08-07 19:37:00
59.42846,39.49798,55.761177,1.1801327,12.375372,5.5272975,63.8,7.7907767,3.1536114,304.49988,64.199486,41.61898,77.8,286.2,159.58649,57.210796,60.588154,304.1,298.9,36.67506,53.8,4.5100036,66.89937,7.9603257,59.8,6.8497796,Equipment1,2018-08-07 19:38:00
59.423374,39.40261,55.77135,1.1801327,12.347906,5.459478,64.0,7.6975245,3.1197016,304.9851,64.18423,41.683834,77.5,286.4,159.63226,57.210796,60.58307,303.7,298.7,36.629284,53.9,4.5100036,66.89937,8.121397,60.1,6.7141404,Equipment1,2018-08-07 19:39:00
59.423374,39.387352,55.77135,1.1801327,12.331426,5.5442524,63.6,7.7314343,3.1197016,304.54565,64.189316,41.615166,78.1,286.1,159.57504,57.210796,60.58307,304.4,299.3,36.6331,53.7,4.476094,66.98711,7.8416414,59.5,6.8497796,Equipment1,2018-08-07 19:40:00
59.423374,39.471275,55.766262,1.1801327,12.370794,5.5357747,64.0,7.6805696,3.1197016,304.9668,64.189316,41.596092,77.7,286.3,159.68185,57.210796,60.593243,303.9,298.8,36.617836,53.8,4.5100036,67.002365,7.951848,60.0,6.8497796,Equipment1,2018-08-07 19:41:00
59.423374,39.444572,55.761177,1.1801327,12.309453,5.5357747,63.8,7.799254,3.1536114,305.06754,64.18423,41.63043,77.6,286.3,159.70093,57.20571,60.588154,303.9,298.9,36.598763,53.9,4.5100036,67.01381,7.8416414,59.8,6.81587,Equipment1,2018-08-07 19:42:00
59.42846,39.43313,55.77135,1.1792172,12.329595,5.51882,63.6,7.8077316,3.1536114,304.36255,64.194405,41.53887,78.1,286.0,159.69711,57.21588,60.588154,304.4,299.3,36.602577,53.6,4.476094,67.009995,7.934893,59.6,6.951509,Equipment1,2018-08-07 19:43:00
59.42846,39.43313,55.776436,1.1792172,12.347906,5.5272975,63.9,7.773822,3.1197016,304.92102,64.194405,41.676205,77.8,286.2,159.72,57.21588,60.598328,304.0,298.9,36.62165,53.8,4.476094,67.02525,7.943371,59.8,6.81587,Equipment1,2018-08-07 19:44:00
59.42846,39.398796,55.776436,1.1792172,12.334172,5.5612073,63.9,7.8331637,3.1536114,304.76538,64.194405,41.69528,77.8,286.3,159.71237,57.200623,60.593243,304.0,298.9,36.648357,53.8,4.476094,67.04051,8.07901,59.9,6.8836894,Equipment1,2018-08-07 19:45:00
59.433548,39.463646,55.776436,1.1792172,12.303044,5.5357747,63.8,7.7144794,3.1875212,304.99426,64.194405,41.653316,77.7,286.3,159.73145,57.21588,60.598328,304.0,299.0,36.68269,53.8,4.5100036,67.04433,8.07901,59.8,6.8836894,Equipment1,2018-08-07 19:46:00
59.438633,39.414055,55.791695,1.1792172,12.33875,5.5696845,63.7,7.7907767,3.2553408,304.74707,64.194405,41.622795,78.1,286.0,159.83444,57.22097,60.598328,304.4,299.2,36.69795,53.6,4.476094,66.99092,7.934893,59.6,6.8497796,Equipment1,2018-08-07 19:47:00
59.438633,39.398796,55.776436,1.1783017,12.348822,5.5612073,63.9,7.773822,3.1875212,304.9027,64.194405,41.57702,77.7,286.2,159.88403,57.226055,60.598328,303.9,298.8,36.69795,53.8,4.5100036,67.09392,8.14683,59.9,6.78196,Equipment1,2018-08-07 19:48:00
59.443718,39.47509,55.776436,1.1783017,12.335088,5.5442524,63.9,7.7907767,3.1197016,304.92102,64.199486,41.741055,77.7,286.3,159.89166,57.21588,60.598328,303.9,298.9,36.69795,53.8,4.5100036,67.07103,8.062055,59.9,6.6802306,Equipment1,2018-08-07 19:49:00
59.438633,39.40261,55.776436,1.1783017,12.367132,5.5272975,64.0,7.756867,3.1536114,304.40833,64.194405,41.72961,77.7,286.2,159.75052,57.21588,60.598328,303.9,298.8,36.69795,53.7,4.5100036,67.11299,7.926416,60.0,6.6802306,Equipment1,2018-08-07 19:50:00
59.438633,39.47509,55.781525,1.1783017,12.354315,5.5612073,63.7,7.7907767,3.1536114,305.05838,64.194405,41.668575,78.0,286.1,159.59412,57.21588,60.603416,304.2,299.1,36.69795,53.7,4.476094,67.12825,8.121397,59.8,6.917599,Equipment1,2018-08-07 19:51:00
59.438633,39.47509,55.796783,1.1783017,12.350653,5.5612073,64.0,7.7144794,3.0857918,305.33304,64.199486,41.66476,77.7,286.3,159.70093,57.22097,60.603416,303.9,298.8,36.705578,53.8,4.5100036,67.074844,8.0451,60.0,6.81587,Equipment1,2018-08-07 19:52:00
59.45389,39.456017,55.806953,1.1783017,12.325017,5.5696845,63.9,7.773822,3.1197016,304.83862,64.20966,41.683834,77.7,286.2,159.7467,57.231144,60.6085,304.0,299.0,36.69795,53.8,4.476094,67.04433,8.036623,59.9,6.8497796,Equipment1,2018-08-07 19:53:00
59.45389,39.37209,55.80187,1.1783017,12.342412,5.6035943,63.9,7.816209,3.0857918,305.04007,64.20966,41.668575,77.9,286.3,159.86115,57.231144,60.62376,304.1,299.0,36.701763,53.8,4.5100036,67.07103,8.307901,59.9,6.8497796,Equipment1,2018-08-07 19:54:00
59.45389,39.211872,55.806953,1.1783017,12.324101,5.5612073,63.7,7.7907767,3.051882,304.76538,64.214745,41.706722,78.0,286.1,159.75052,57.23623,60.613586,304.2,299.2,36.69795,53.7,4.476094,67.10918,7.8077316,59.7,6.78196,Equipment1,2018-08-07 19:55:00
59.458977,39.414055,55.812042,1.1783017,12.368963,5.5866394,64.1,7.782299,3.0179722,304.83862,64.204575,41.760128,77.7,286.2,159.74289,57.23623,60.618675,303.9,298.8,36.701763,53.8,4.476094,67.124435,8.265513,60.1,6.74805,Equipment1,2018-08-07 19:56:00
59.458977,39.49798,55.822212,1.1773862,12.284734,5.5442524,63.7,7.7907767,3.0179722,305.3605,64.199486,41.798275,77.8,286.3,159.86115,57.23623,60.62376,304.1,299.2,36.75517,53.9,4.476094,67.15495,8.138352,59.7,6.8836894,Equipment1,2018-08-07 19:57:00
59.458977,39.436943,55.817127,1.1773862,12.373541,5.5527296,64.0,7.756867,3.0179722,304.50903,64.21983,41.702908,77.7,286.3,159.96033,57.241314,60.628845,303.9,298.8,36.736095,53.8,4.5100036,67.17021,8.206172,60.1,6.78196,Equipment1,2018-08-07 19:58:00
59.45389,39.478905,55.812042,1.1773862,12.530098,5.578162,64.6,7.739912,3.051882,303.78577,64.21983,41.702908,77.3,286.3,159.52164,57.22097,60.62376,303.5,298.1,36.69795,53.8,4.577823,67.23125,7.9772806,60.8,6.78196,Equipment1,2018-08-07 19:59:00
59.458977,39.49798,55.806953,1.1773862,12.402838,5.4933877,63.9,7.8077316,3.1536114,305.1133,64.214745,41.80972,77.9,286.0,159.01427,57.210796,60.613586,304.2,299.1,36.751354,53.7,4.476094,67.23506,7.6636147,59.9,6.8497796,Equipment1,2018-08-07 20:00:00
